# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.375      0.43982297       545.84846       2.3527516
0.375      0.45553093       509.13334       2.4381220
0.375      0.47123890       502.53433       2.6641544
0.375      0.48694686       471.43173       2.7576160
0.375      0.50265482       463.60684       2.9828380
0.375      0.51836279       445.37341       3.1426498
0.375      0.53407075       428.47881       3.3067091
0.375      0.54977871       411.43749       3.4636810
0.375      0.56548668       398.26345       3.6484453
0.375      0.58119464       398.35739       3.9619404
0.375      0.59690260       381.80863       4.1136413
0.375      0.61261057       377.76223       4.3998943
0.375      0.62831853       363.99729       4.5741249
0.375      0.64402649       352.61613       4.7718154
0.375      0.65973446       345.48609       5.0258362
0.375      0.67544242       338.15735       5.2790294
0.375      0.69115038       330.55466       5.5288041
0.375      0.70685835       321.65467       5.7551586
0.375      0.72256631       310.45877       5.9334505
0.375      0.73827427       299.88942       6.1134252
0.375      0.75398224       296.50179       6.4384441
0.375      0.76969020       289.49398       6.6874055
0.375      0.78539816       288.64014       7.0842949
0.375      0.80110613       280.69706       7.3110252
0.375      0.81681409       272.82238       7.5321666
0.375      0.83252205       268.04984       7.8356145
0.375      0.84823002       266.21069       8.2306979
0.375      0.86393798       257.72761       8.4193567
0.375      0.87964594       251.87138       8.6850595
0.375      0.89535391       246.14213       8.9503581
0.375      0.91106187       244.01361       9.3481986
0.375      0.92676983       241.02408       9.7195545
0.375      0.94247780       235.39741       9.9835576
0.375      0.95818576       232.21639       10.349331
0.375      0.97389372       228.29592       10.683243
0.375      0.98960169       225.16218       11.054701
0.375       1.0053096       221.58330       11.405304
0.375       1.0367256       212.45938       11.993270
0.375       1.0681415       207.14720       12.788974
0.375       1.0995574       201.70101       13.584138
0.375       1.1309734       198.44730       14.543622
0.375       1.1623893       193.33545       15.382841
0.375       1.1938052       183.59967       15.824958
0.375       1.2252211       178.97900       16.676917
0.375       1.2566371       173.62567       17.454756
0.375       1.2880530       171.69644       18.588003
0.375       1.3194689       166.01812       19.320717
0.375       1.3508848       163.98003       20.479352
0.375       1.3823008       159.31367       21.317239
0.375       1.4137167       155.17327       22.211318
0.375       1.4451326       150.66588       23.036064
0.375       1.4765485       145.59970       23.745096
0.375       1.5079645       141.30913       24.547870
0.375       1.5393804       139.59295       25.797143
0.375       1.5707963       137.38101       26.974698
0.375       1.6022123       133.54425       27.826310
0.375       1.6336282       127.89529       28.247789
0.375       1.6650441       127.41059       29.795659
0.375       1.6964600       123.69196       30.594449
0.375       1.7278760       119.85123       31.322070
0.375       1.7592919       117.51283       32.416734
0.375       1.7907078       116.22973       33.811285
0.375       1.8221237       111.74067       34.246417
0.375       1.8535397       110.91669       35.782675
0.375       1.8849556       108.33979       36.758824
0.375       1.9163715       105.88228       37.751365
0.375       1.9477874       102.56414       38.396400
0.375       1.9792034       101.32418       39.797391
0.375       2.0106193       98.770237       40.671098
0.375       2.0734512       95.994476       43.350881
0.375       2.1362830       90.511698       44.704509
0.375       2.1991149       87.856053       47.335360
0.375       2.2619467       82.987562       48.655324
0.375       2.3247786       80.892068       51.489773
0.375       2.3876104       77.275187       53.284478
0.375       2.4504423       73.287956       54.630641
0.375       2.5132741       71.753304       57.707431
0.375       2.5761060       69.120435       59.864298
0.375       2.6389378       65.787415       61.249219
0.375       2.7017697       63.216306       63.160324
0.375       2.7646015       60.710150       64.987405
0.375       2.8274334       58.984696       67.543996
0.375       2.8902652       57.907267       70.829867
0.375       2.9530971       54.897726       71.623872
0.375       3.0159289       52.671806       73.200119
0.375       3.0787608       52.620559       77.795336
0.375       3.1415927       50.007121       78.551003
0.375       3.2044245       48.834905       81.404937
0.375       3.2672564       46.989658       83.027542
0.375       3.3300882       45.546076       85.209583
0.375       3.3929201       44.296975       87.652682
0.375       3.4557519       42.673697       89.219175
0.375       3.5185838       41.095607       90.692075
0.375       3.5814156       40.101996       93.325521
0.375       3.6442475       38.981757       95.577411
0.375       3.7070793       37.801763       97.561385
0.375       3.7699112       36.383439       98.756880
0.375       3.8327430       35.293240       100.66788
0.375       3.8955749       34.260394       102.60707
0.375       3.9584067       33.439927       105.07438
0.375       4.0212386       32.758825       107.91408
0.375       4.1469023       30.779112       111.19820
0.375       4.2725660       29.113279       115.03440
0.375       4.3982297       27.283752       117.60020
0.375       4.5238934       26.468313       124.14625
0.375       4.6495571       24.658114       125.56393
0.375       4.7752208       23.676052       130.60504
0.375       4.9008845       22.457904       133.92538
0.375       5.0265482       21.721701       139.75702
0.375       5.1522120       20.648539       143.06742
0.375       5.2778757       19.733172       146.97539
0.375       5.4035394       19.242750       153.80567
0.375       5.5292031       18.297476       156.69281
0.375       5.6548668       17.042594       156.12523
0.375       5.7805305       16.451017       160.97784
0.375       5.9061942       16.118319       168.23377
0.375       6.0318579       15.429624       171.54533
0.375       6.1575216       14.778350       174.78897
0.375       6.2831853       14.207992       178.54289
0.375       6.4088490       13.773609       183.67842
0.375       6.5345127       13.030529       184.19249
0.375       6.6601764       12.716719       190.32794
0.375       6.7858401       12.309678       194.86230
0.375       6.9115038       11.669155       195.17641
0.375       7.0371675       11.500454       203.03875
0.375       7.1628313       11.051415       205.75117
0.375       7.2884950       10.532173       206.58644
0.375       7.4141587       10.213260       210.87266
0.375       7.5398224       9.8643884       214.20212
0.375       7.6654861       9.5449278       217.80207
0.375       7.7911498       9.2232391       220.98276
0.375       7.9168135       8.9654731       225.36928
0.375       8.0424772       8.6981416       229.22725
0.375       8.2938046       8.2501237       238.44714
0.375       8.5451320       7.7242816       244.16572
0.375       8.7964594       7.2000536       248.27312
0.375       9.0477868       6.7952121       254.97662
0.375       9.2991143       6.6120389       269.35833
0.375       9.5504417       6.1203275       270.09422
0.375       9.8017691       5.7912360       276.28348
0.375       10.053096       5.6025303       288.37262
0.375       10.304424       5.2407021       290.48980
0.375       10.555751       5.0120786       298.64523
0.375       10.807079       4.7214632       301.90605
0.375       11.058406       4.5468857       311.50276
0.375       11.309734       4.2790369       313.59809
0.375       11.561061       4.1279166       323.14262
0.375       11.812388       3.9680218       331.32749
0.375       12.063716       3.8331966       340.93740
0.375       12.315043       3.6173553       342.27032
0.375       12.566371       3.4290987       344.73060
0.375       12.817698       3.3116468       353.30060
0.375       13.069025       3.1408083       355.17411
0.375       13.320353       3.0169433       361.23065
0.375       13.571680       2.9233197       370.20939
0.375       13.823008       2.8114205       376.18694
0.375       14.074335       2.6700904       377.12028
0.375       14.325663       2.5883106       385.50569
0.375       14.576990       2.5104445       393.93489
0.375       14.828317       2.4044444       397.15553
0.375       15.079645       2.2793125       395.95649
0.375       15.330972       2.2058349       402.67285
0.375       15.582300       2.1617300       414.34906
0.375       15.833627       2.0906531       420.42977
0.375       16.084954       2.0053580       422.78705
0.375       16.587609       1.8679262       431.89816
0.375       17.090264       1.7261884       436.52064
0.375       17.592919       1.6220824       447.46274
0.375       18.095574       1.5240388       457.49185
0.375       18.598229       1.4422623       470.03397
0.375       19.100883       1.3449721       474.83628
0.375       19.603538       1.2627578       481.94080
0.375       20.106193       1.2075961       497.25766
0.375       20.608848       1.1428149       506.76577
0.375       21.111503       1.0888844       519.05031
0.375       21.614157       1.0170706       520.27899
0.375       22.116812      0.97732658       535.64563
0.375       22.619467      0.92598293       542.90063
0.375       23.122122      0.87271111       546.54236
0.375       23.624777      0.83176346       555.61407
0.375       24.127432      0.79183419       563.42717
0.375       24.630086      0.76243428       577.12579
0.375       25.132741      0.69850336       561.76974
0.375       25.635396      0.67862868       579.19201
0.375       26.138051      0.65755373       594.86868
0.375       26.640706      0.61327121       587.43526
0.375       27.143361      0.60280233       610.71140
0.375       27.646015      0.57196683       612.26402
0.375       28.148670      0.54175207       612.13116
0.375       28.651325      0.52121135       621.03811
0.375       29.153980      0.49653986       623.32985
0.375       29.656635      0.48017959       634.51159
0.375       30.159289      0.46075925       640.33559
0.375       30.661944      0.44721504       653.10910
0.375       31.164599      0.42360597       649.55655
0.375       31.667254      0.40951979       658.83456
0.375       32.169909      0.38822686       654.79496
0.375       33.175218      0.36436460       673.98124
0.375       34.180528      0.34366165       695.24462
0.375       35.185838      0.32267199       712.09054
0.375       36.191147      0.29353558       704.91714
0.375       37.196457      0.26775613       698.09480
0.375       38.201767      0.25570836       722.21337
0.375       39.207076      0.23889684       729.41390
0.375       40.212386      0.22429645       738.87707
0.375       41.217696      0.21194906       751.88751
0.375       42.223005      0.19981000       761.96478
0.375       43.228315      0.19087139       781.11686
0.375       44.233625      0.17528787       768.56339
0.375       45.238934      0.17082537       801.23467
0.375       46.244244      0.15937963       798.50219
0.375       47.249554      0.14892219       795.83458
0.375       48.254863      0.14172049       806.72622
0.375       49.260173      0.13701573       829.71410
0.375       50.265482      0.12990172       835.78530
0.375       51.270792      0.12154522       829.88557
0.375       52.276102      0.11546815       835.68396
0.375       53.281411      0.11137880       853.49297
0.375       54.286721      0.10870815       881.07566
0.375       55.292031      0.10000873       856.43775
0.375       56.297340     0.095358945       861.97631
0.375       57.302650     0.090416495       861.87056
0.375       58.307960     0.089214053       895.95678
0.375       59.313269     0.083048799       877.92861
0.375       60.318579     0.082093784       912.71216
0.375       61.323889     0.076648816       895.49831
0.375       62.329198     0.075096792       921.22616
0.375       63.334508     0.070148264       902.83500
0.375       64.339818     0.067159333       906.18341
0.375       66.350437     0.065356851       967.14756
0.375       68.361056     0.059613247       964.80452
0.375       70.371675     0.056400311       995.73880
0.375       72.382295     0.049963397       959.88511
0.375       74.392914     0.049628607       1035.1351
0.375       76.403533     0.046110148       1041.8546
0.375       78.414153     0.043500326       1062.5421
0.375       80.424772     0.040475417       1066.6725
0.375       82.435391     0.039091654       1109.4185
0.375       84.446011     0.036629638       1117.4814
0.375       86.456630     0.034617800       1133.3515
0.375       88.467249     0.033966863       1191.4430
0.375       90.477868     0.031341107       1176.0118
0.375       92.488488     0.031372680       1257.4332
0.375       94.499107     0.030180112       1290.2510
0.375       96.509726     0.029659498       1350.6639
0.375       98.520346     0.027822365       1347.8516
0.375       100.53096     0.026787296       1378.7918
0.375       102.54158     0.026312804       1437.2670
0.375       104.55220     0.025283037       1463.8584
0.375       106.56282     0.024843083       1522.9754
0.375       108.57344     0.024158461       1566.4277
0.375       110.58406     0.023193691       1588.9774
0.375       112.59468     0.023119023       1671.8348
0.375       114.60530     0.022283525       1699.2929
0.375       116.61592     0.021525849       1729.4343
0.375       118.62654     0.021147658       1788.4554
0.375       120.63716     0.020595291       1831.8145
0.375       122.64778     0.020204895       1888.4518
0.375       124.65840     0.020266819       1988.9344
0.375       126.66902     0.019301154       1987.3059
0.375       128.67964     0.019649896       2121.0943
0.375       132.70087     0.018611463       2203.2923
0.375       136.72211     0.017514955       2267.7520
0.375       140.74335     0.017015311       2403.2215
0.375       144.76459     0.017482508       2686.9589
0.375       148.78583     0.016803752       2803.8916
0.375       152.80707     0.016317141       2949.4745
0.375       156.82831     0.015017013       2934.4531
0.375       160.84954     0.016319014       3440.5168
0.375       164.87078     0.014909951       3385.1474
0.375       168.89202     0.015528822       3789.9734
0.375       172.91326     0.014580782       3818.8795
0.375       176.93450     0.015140364       4248.5832
0.375       180.95574     0.014856963       4459.8205
0.375       184.97698     0.014120670       4527.7099
0.375       188.99821     0.013762689       4707.0267
0.375       193.01945     0.013912477       5068.4825
0.375       197.04069     0.014446042       5598.6960
0.375       201.06193     0.013802130       5683.3696
0.375       205.08317     0.013351902       5834.4976
0.375       209.10441     0.013213148       6120.2071
0.375       213.12565     0.013001400       6376.2818
0.375       217.14688     0.013560393       7034.0160
0.375       221.16812     0.013127505       7194.8217
0.375       225.18936     0.012770207       7387.7434
0.375       229.21060     0.012448791       7594.5410
0.375       233.23184     0.012705027       8165.9994
0.375       237.25308     0.012317063       8333.2228
0.375       241.27432     0.013518929       9619.3524
0.375       245.29555     0.012271317       9175.5154
0.375       249.31679     0.011801989       9265.7393
0.375       253.33803     0.011104564       9146.8791
0.375       257.35927     0.011167132       9643.4257
0.375       265.40175     0.012430953       11772.969
0.375       273.44422     0.011236581       11638.867
0.375       281.48670     0.010612371       11991.025
0.375       289.52918     0.011819082       14532.189
0.375       297.57166     0.011481885       15327.034
0.375       305.61413     0.010712429       15490.967
0.375       313.65661     0.011290283       17649.745
0.375       321.69909     0.010111306       17054.029
0.375       329.74156    0.0099874233       18140.314
0.375       337.78404     0.010571618       20640.922
0.375       345.82652     0.010097773       21157.812
0.375       353.86900     0.010407897       23364.731
0.375       361.91147    0.0095071476       22831.138
0.375       369.95395    0.0092432097       23710.247
0.375       377.99643    0.0091806652       25119.298
0.375       386.03891    0.0093567631       27270.250
0.375       394.08138    0.0090308700       27999.972
0.375       402.12386    0.0091598826       30174.473
0.375       410.16634    0.0088757311       31028.047
0.375       418.20881    0.0080176501       29709.607
0.375       426.25129    0.0085565639       33571.193
0.375       434.29377    0.0082082963       34062.308
0.375       442.33625    0.0079809611       34993.150
0.375       450.37872    0.0074712915       34577.973
0.375       458.42120    0.0078869846       38492.431
0.375       466.46368    0.0071057551       36537.093
0.375       474.50615    0.0063112739       34159.605
0.375       482.54863    0.0074012929       42130.937
0.375       490.59111    0.0070834765       42371.685
0.375       498.63359    0.0063972382       40179.762
0.375       506.67606    0.0065281060       43017.842
0.375       514.71854    0.0068003320       46979.653
0.250     0.015707963       8211.1870    0.0016122628
0.250     0.031415927       19672.846     0.030902034
0.250     0.047123890       9784.9972     0.051874552
0.250     0.062831853       8588.0614      0.10792076
0.250     0.078539816       6446.0324      0.15820944
0.250     0.094247780       4864.3821      0.20630575
0.250      0.10995574       3990.3229      0.26873984
0.250      0.12566371       3441.7737      0.34600483
0.250      0.14137167       2712.1424      0.38821285
0.250      0.15707963       2440.5098      0.47919298
0.250      0.17278760       2194.8771      0.57361190
0.250      0.18849556       1886.0043      0.63990619
0.250      0.20420352       1750.3823      0.75507983
0.250      0.21991149       1582.9745      0.85287997
0.250      0.23561945       1422.4743      0.94264486
0.250      0.25132741       1341.5231       1.0789169
0.250      0.26703538       1193.2011       1.1510397
0.250      0.28274334       1132.8704       1.2972619
0.250      0.29845130       1049.2901       1.4131435
0.250      0.31415927       985.56175       1.5481168
0.250      0.32986723       926.07510       1.6839686
0.250      0.34557519       858.92924       1.7957891
0.250      0.36128316       823.61306       1.9675991
0.250      0.37699112       788.40565       2.1399979
0.250      0.39269908       743.34285       2.2805473
0.250      0.40840704       707.00183       2.4398913
0.250      0.42411501       682.60054       2.6380791
0.250      0.43982297       655.63692       2.8259689
0.250      0.45553093       608.74864       2.9151566
0.250      0.47123890       603.70646       3.2005121
0.250      0.48694686       565.41043       3.3073396
0.250      0.50265482       558.29792       3.5920786
0.250      0.51836279       537.66299       3.7938648
0.250      0.53407075       517.10845       3.9906926
0.250      0.54977871       493.33373       4.1531234
0.250      0.56548668       479.94778       4.3967461
0.250      0.58119464       482.44974       4.7982971
0.250      0.59690260       460.96553       4.9664850
0.250      0.61261057       457.87761       5.3330188
0.250      0.62831853       442.83310       5.5648049
0.250      0.64402649       428.41981       5.7976367
0.250      0.65973446       422.65906       6.1484826
0.250      0.67544242       412.60604       6.4412601
0.250      0.69115038       403.29170       6.7453922
0.250      0.70685835       392.54320       7.0235210
0.250      0.72256631       379.10583       7.2454247
0.250      0.73827427       366.95727       7.4806435
0.250      0.75398224       363.46265       7.8924782
0.250      0.76969020       353.68825       8.1703142
0.250      0.78539816       351.35571       8.6235666
0.250      0.80110613       343.66946       8.9512019
0.250      0.81681409       335.89122       9.2733911
0.250      0.83252205       330.58162       9.6635389
0.250      0.84823002       326.56428       10.096709
0.250      0.86393798       316.67913       10.345165
0.250      0.87964594       308.86656       10.650374
0.250      0.89535391       304.08662       11.057368
0.250      0.91106187       301.05493       11.533460
0.250      0.92676983       296.39396       11.952404
0.250      0.94247780       289.81289       12.291400
0.250      0.95818576       284.72542       12.689533
0.250      0.97389372       281.31761       13.164425
0.250      0.98960169       276.50714       13.575564
0.250       1.0053096       271.75849       13.987913
0.250       1.0367256       262.61279       14.824415
0.250       1.0681415       255.78557       15.791837
0.250       1.0995574       251.61659       16.945847
0.250       1.1309734       242.80393       17.794389
0.250       1.1623893       237.19546       18.872586
0.250       1.1938052       226.32281       19.507382
0.250       1.2252211       221.80378       20.667247
0.250       1.2566371       214.93337       21.607459
0.250       1.2880530       209.73800       22.706415
0.250       1.3194689       204.67406       23.819385
0.250       1.3508848       203.03661       25.357100
0.250       1.3823008       196.09529       26.238867
0.250       1.4137167       192.27230       27.521629
0.250       1.4451326       185.45012       28.354402
0.250       1.4765485       180.89256       29.500825
0.250       1.5079645       174.71579       30.351191
0.250       1.5393804       170.99065       31.599519
0.250       1.5707963       168.26287       33.038337
0.250       1.6022123       163.45163       34.058041
0.250       1.6336282       158.42399       34.990556
0.250       1.6650441       156.48544       36.594972
0.250       1.6964600       152.57193       37.737731
0.250       1.7278760       146.94236       38.402100
0.250       1.7592919       145.24930       40.068032
0.250       1.7907078       143.31459       41.690283
0.250       1.8221237       137.55973       42.159474
0.250       1.8535397       136.68868       44.096940
0.250       1.8849556       133.01144       45.129719
0.250       1.9163715       129.59541       46.206066
0.250       1.9477874       125.51043       46.986682
0.250       1.9792034       123.49981       48.507378
0.250       2.0106193       121.95492       50.217965
0.250       2.0734512       118.39621       53.467450
0.250       2.1362830       111.93408       55.285206
0.250       2.1991149       106.55181       57.408317
0.250       2.2619467       102.20270       59.921096
0.250       2.3247786       97.946802       62.345526
0.250       2.3876104       94.175164       64.937721
0.250       2.4504423       91.060519       67.878745
0.250       2.5132741       87.159037       70.097457
0.250       2.5761060       83.931195       72.691703
0.250       2.6389378       80.431508       74.883123
0.250       2.7017697       77.726389       77.657556
0.250       2.7646015       75.123633       80.416372
0.250       2.8274334       70.750429       81.017060
0.250       2.8902652       70.545339       86.288254
0.250       2.9530971       67.418684       87.959693
0.250       3.0159289       64.136155       89.132584
0.250       3.0787608       63.003903       93.146289
0.250       3.1415927       60.971512       95.773826
0.250       3.2044245       58.277573       97.145312
0.250       3.2672564       57.153502       100.98637
0.250       3.3300882       55.408295       103.66025
0.250       3.3929201       53.667060       106.19375
0.250       3.4557519       51.432802       107.53210
0.250       3.5185838       50.426157       111.28325
0.250       3.5814156       49.082412       114.22478
0.250       3.6442475       47.738183       117.04685
0.250       3.7070793       45.997512       118.71354
0.250       3.7699112       44.685181       121.29060
0.250       3.8327430       43.265823       123.40829
0.250       3.8955749       41.972939       125.70551
0.250       3.9584067       40.921770       128.58370
0.250       4.0212386       39.921485       131.50930
0.250       4.1469023       37.939536       137.06725
0.250       4.2725660       35.534859       140.40779
0.250       4.3982297       33.562080       144.66146
0.250       4.5238934       31.881323       149.53529
0.250       4.6495571       30.541176       155.52162
0.250       4.7752208       28.833469       159.05508
0.250       4.9008845       27.558100       164.33987
0.250       5.0265482       25.935662       166.86958
0.250       5.1522120       24.985318       173.11564
0.250       5.2778757       24.132397       179.74142
0.250       5.4035394       23.132962       184.89981
0.250       5.5292031       22.376537       191.62438
0.250       5.6548668       21.106488       193.35409
0.250       5.7805305       19.982907       195.53838
0.250       5.9061942       19.549976       204.05144
0.250       6.0318579       18.734166       208.28497
0.250       6.1575216       17.902879       211.74393
0.250       6.2831853       17.363561       218.19695
0.250       6.4088490       16.476846       219.72752
0.250       6.5345127       16.042030       226.76145
0.250       6.6601764       15.299804       228.98832
0.250       6.7858401       14.646942       231.86121
0.250       6.9115038       14.179650       237.16655
0.250       7.0371675       13.775261       243.20011
0.250       7.1628313       13.411544       249.69118
0.250       7.2884950       12.929716       253.61377
0.250       7.4141587       12.426849       256.57652
0.250       7.5398224       12.123838       263.26536
0.250       7.6654861       11.608693       264.89433
0.250       7.7911498       11.350104       271.94105
0.250       7.9168135       10.913193       274.33002
0.250       8.0424772       10.572785       278.63082
0.250       8.2938046       9.7182786       280.88012
0.250       8.5451320       9.4106140       297.47094
0.250       8.7964594       8.7977380       303.36467
0.250       9.0477868       8.2566478       309.81404
0.250       9.2991143       7.8675416       320.50445
0.250       9.5504417       7.5405523       332.76971
0.250       9.8017691       7.0710346       337.33905
0.250       10.053096       6.7506307       347.46748
0.250       10.304424       6.4284753       356.32754
0.250       10.555751       5.9896011       356.89101
0.250       10.807079       5.8142403       371.78185
0.250       11.058406       5.5048769       377.13382
0.250       11.309734       5.2529520       384.97348
0.250       11.561061       4.9544165       387.84290
0.250       11.812388       4.7954878       400.42041
0.250       12.063716       4.6321532       411.99928
0.250       12.315043       4.4433981       420.42962
0.250       12.566371       4.1962308       421.85113
0.250       12.817698       4.0241710       429.31572
0.250       13.069025       3.8320482       433.34205
0.250       13.320353       3.6749214       440.01299
0.250       13.571680       3.5736610       452.56865
0.250       13.823008       3.3946534       454.22742
0.250       14.074335       3.2559993       459.87333
0.250       14.325663       3.1792470       473.52038
0.250       14.576990       3.0120388       472.64426
0.250       14.828317       2.9330759       484.47254
0.250       15.079645       2.8191434       489.73456
0.250       15.330972       2.6879053       490.67429
0.250       15.582300       2.6269219       503.51460
0.250       15.833627       2.5372350       510.23726
0.250       16.084954       2.4333432       513.01861
0.250       16.587609       2.2933381       530.26106
0.250       17.090264       2.1067662       532.76160
0.250       17.592919       1.9628501       541.46587
0.250       18.095574       1.8673261       560.54114
0.250       18.598229       1.7464338       569.16362
0.250       19.100883       1.6154673       570.33339
0.250       19.603538       1.5686972       598.70485
0.250       20.106193       1.4738965       606.91348
0.250       20.608848       1.4018661       621.63851
0.250       21.111503       1.3226164       630.46589
0.250       21.614157       1.2534233       641.18440
0.250       22.116812       1.1899353       652.17058
0.250       22.619467       1.1266350       660.54225
0.250       23.122122       1.0648922       666.89731
0.250       23.624777       1.0225885       683.08432
0.250       24.127432      0.95490664       679.46087
0.250       24.630086      0.93064493       704.45309
0.250       25.132741      0.87346146       702.47938
0.250       25.635396      0.83629464       713.75583
0.250       26.138051      0.80405793       727.40653
0.250       26.640706      0.76516531       732.93035
0.250       27.143361      0.73680149       746.46870
0.250       27.646015      0.70032174       749.66201
0.250       28.148670      0.66414232       750.42114
0.250       28.651325      0.64598812       769.71318
0.250       29.153980      0.61269221       769.14135
0.250       29.656635      0.58581179       774.09447
0.250       30.159289      0.56992733       792.05085
0.250       30.661944      0.54853215       801.07174
0.250       31.164599      0.52494455       804.94892
0.250       31.667254      0.50854509       818.14624
0.250       32.169909      0.48368852       815.80342
0.250       33.175218      0.45061036       833.51381
0.250       34.180528      0.41773178       845.09216
0.250       35.185838      0.38136001       841.60653
0.250       36.191147      0.36230369       870.06175
0.250       37.196457      0.34080387       888.54516
0.250       38.201767      0.31904490       901.09878
0.250       39.207076      0.30044835       917.34661
0.250       40.212386      0.27826641       916.66484
0.250       41.217696      0.25603445       908.28006
0.250       42.223005      0.24415436       931.06964
0.250       43.228315      0.23172780       948.31651
0.250       44.233625      0.22219432       974.22843
0.250       45.238934      0.19926308       934.61810
0.250       46.244244      0.19599886       981.96693
0.250       47.249554      0.18522918       989.85774
0.250       48.254863      0.17606203       1002.2111
0.250       49.260173      0.16635789       1007.3989
0.250       50.265482      0.15802314       1016.7180
0.250       51.270792      0.14827665       1012.4023
0.250       52.276102      0.14275534       1033.1710
0.250       53.281411      0.13474419       1032.5414
0.250       54.286721      0.12924799       1047.5503
0.250       55.292031      0.12239517       1048.1469
0.250       56.297340      0.11875866       1073.4929
0.250       57.302650      0.11255480       1072.8980
0.250       58.307960      0.10902341       1094.8977
0.250       59.313269      0.10266365       1085.2818
0.250       60.318579     0.099362153       1104.7005
0.250       61.323889     0.093432143       1091.5801
0.250       62.329198     0.089194426       1094.1644
0.250       63.334508     0.086568574       1114.1707
0.250       64.339818     0.082905001       1118.6403
0.250       66.350437     0.077700349       1149.8061
0.250       68.361056     0.071546471       1157.9366
0.250       70.371675     0.066991803       1182.7300
0.250       72.382295     0.062738521       1205.3178
0.250       74.392914     0.058084796       1211.5112
0.250       76.403533     0.054726850       1236.5482
0.250       78.414153     0.048636546       1187.9997
0.250       80.424772     0.049247245       1297.8417
0.250       82.435391     0.045666019       1295.9986
0.250       84.446011     0.043237636       1319.0754
0.250       86.456630     0.041722025       1365.9366
0.250       88.467249     0.039765507       1394.8399
0.250       90.477868     0.036773564       1379.8538
0.250       92.488488     0.036391360       1458.5845
0.250       94.499107     0.034067286       1456.4343
0.250       96.509726     0.033520467       1526.4886
0.250       98.520346     0.031626330       1532.1343
0.250       100.53096     0.029911551       1539.6030
0.250       102.54158     0.028534497       1558.6211
0.250       104.55220     0.028758045       1665.0573
0.250       106.56282     0.027818524       1705.3813
0.250       108.57344     0.026542986       1721.0396
0.250       110.58406     0.025129900       1721.6253
0.250       112.59468     0.025066608       1812.6729
0.250       114.60530     0.024523553       1870.1126
0.250       116.61592     0.023746438       1907.8413
0.250       118.62654     0.024121984       2039.9939
0.250       120.63716     0.022400147       1992.3444
0.250       122.64778     0.022443528       2097.6857
0.250       124.65840     0.020686150       2030.0865
0.250       126.66902     0.021819543       2246.6069
0.250       128.67964     0.021412801       2311.3898
0.250       132.70087     0.020412593       2416.5166
0.250       136.72211     0.019897115       2576.1827
0.250       140.74335     0.018277691       2581.5186
0.250       144.76459     0.019198896       2950.7577
0.250       148.78583     0.019452446       3245.8555
0.250       152.80707     0.017327605       3132.1252
0.250       156.82831     0.016127413       3151.4347
0.250       160.84954     0.016065355       3387.0382
0.250       164.87078     0.016575771       3763.3541
0.250       168.89202     0.016563075       4042.3940
0.250       172.91326     0.015315110       4011.2088
0.250       176.93450     0.014960681       4198.1618
0.250       180.95574     0.015332056       4602.4357
0.250       184.97698     0.014468866       4639.3568
0.250       188.99821     0.014999476       5130.0246
0.250       193.01945     0.015181355       5530.7499
0.250       197.04069     0.014251013       5523.1110
0.250       201.06193     0.014016393       5771.5978
0.250       205.08317     0.014641332       6397.9508
0.250       209.10441     0.013717413       6353.7780
0.250       213.12565     0.013919289       6826.4427
0.250       217.14688     0.013672215       7092.0201
0.250       221.16812     0.013337154       7309.7246
0.250       225.18936     0.013046241       7547.4330
0.250       229.21060     0.013039195       7954.7246
0.250       233.23184     0.013410874       8619.6744
0.250       237.25308     0.012983025       8783.7852
0.250       241.27432     0.012659063       9007.5170
0.250       245.29555     0.013216081       9881.9351
0.250       249.31679     0.012464894       9786.1858
0.250       253.33803     0.011930944       9827.5723
0.250       257.35927     0.011960568       10328.602
0.250       265.40175     0.012486933       11825.987
0.250       273.44422     0.012914201       13376.548
0.250       281.48670     0.010345395       11689.366
0.250       289.52918     0.011256047       13839.908
0.250       297.57166     0.011720712       15645.841
0.250       305.61413     0.011549067       16700.807
0.250       313.65661     0.011259527       17601.664
0.250       321.69909     0.011017416       18582.302
0.250       329.74156     0.011090071       20143.070
0.250       337.78404     0.010715707       20922.254
0.250       345.82652     0.011233439       23537.367
0.250       353.86900     0.010147920       22781.107
0.250       361.91147     0.010209581       24518.011
0.250       369.95395    0.0099884849       25621.992
0.250       377.99643    0.0097589139       26701.449
0.250       386.03891    0.0093764760       27327.703
0.250       394.08138    0.0094916225       29428.523
0.250       402.12386     0.010416304       34313.376
0.250       410.16634    0.0085094616       29747.631
0.250       418.20881    0.0086157544       31925.897
0.250       426.25129    0.0085924549       33712.010
0.250       434.29377    0.0083407823       34612.091
0.250       442.33625    0.0085192988       37353.533
0.250       450.37872    0.0082294999       38087.047
0.250       458.42120    0.0083512325       40758.192
0.250       466.46368    0.0079163305       40704.992
0.250       474.50615    0.0078675129       42582.707
0.250       482.54863    0.0080686466       45929.765
0.250       490.59111    0.0079641511       47639.673
0.250       498.63359    0.0078050561       49021.983
0.250       506.67606    0.0073532431       48455.195
0.250       514.71854    0.0073951281       51088.764
0.125     0.015707963       9296.7264    0.0018254080
0.125     0.031415927       22282.785     0.035001717
0.125     0.047123890       11062.805     0.058648768
0.125     0.062831853       9735.1817      0.12233590
0.125     0.078539816       7316.6747      0.17957821
