# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.250       25.635396       1.0298251       878.92903
0.250       26.138051       1.0125407       916.01450
0.250       26.640706      0.96437250       923.74532
0.250       27.143361      0.95100244       963.48008
0.250       27.646015      0.89317421       956.10165
0.250       28.148670      0.87820600       992.29386
0.250       28.651325      0.84579893       1007.7934
0.250       29.153980      0.81776281       1026.5761
0.250       29.656635      0.79306363       1047.9580
0.250       30.159289      0.77702058       1079.8566
0.250       30.661944      0.75310443       1099.8274
0.250       31.164599      0.73385117       1125.2859
0.250       31.667254      0.71555079       1151.1766
0.250       32.169909      0.70121550       1182.6909
0.250       33.175218      0.65109322       1204.3558
0.250       34.180528      0.62411516       1262.6160
0.250       35.185838      0.58774286       1297.0637
0.250       36.191147      0.57287483       1375.7422
0.250       37.196457      0.53877757       1404.7029
0.250       38.201767      0.52558770       1484.4507
0.250       39.207076      0.49331906       1506.2308
0.250       40.212386      0.46653240       1536.8504
0.250       41.217696      0.45659055       1619.7512
0.250       42.223005      0.44294383       1689.1427
0.250       43.228315      0.42404156       1735.3361
0.250       44.233625      0.41157467       1804.5814
0.250       45.238934      0.39449114       1850.3105
0.250       46.244244      0.37575879       1882.5757
0.250       47.249554      0.36293309       1939.5007
0.250       48.254863      0.35353901       2012.4767
0.250       49.260173      0.34787695       2106.6079
0.250       50.265482      0.33473102       2153.6533
0.250       51.270792      0.32534090       2221.3603
0.250       52.276102      0.30937846       2239.0816
0.250       53.281411      0.30390740       2328.8349
0.250       54.286721      0.30045179       2435.1509
0.250       55.292031      0.28926936       2477.1957
0.250       56.297340      0.27636093       2498.1041
0.250       57.302650      0.27238468       2596.4326
0.250       58.307960      0.26719262       2683.3557
0.250       59.313269      0.25842448       2731.8667
0.250       60.318579      0.25453307       2829.8784
0.250       61.323889      0.24703581       2886.1522
0.250       62.329198      0.24159164       2963.6491
0.250       63.334508      0.23540637       3029.7701
0.250       64.339818      0.22659786       3057.4934
0.250       66.350437      0.21731767       3215.8565
0.250       68.361056      0.21236479       3436.9963
0.250       70.371675      0.20021287       3534.7274
0.250       72.382295      0.18698898       3592.3887
0.250       74.392914      0.18849762       3931.6137
0.250       76.403533      0.17281615       3904.7651
0.250       78.414153      0.17243752       4211.9711
0.250       80.424772      0.16565867       4365.7005
0.250       82.435391      0.15953542       4527.6047
0.250       84.446011      0.15326089       4675.6178
0.250       86.456630      0.15051166       4927.5985
0.250       88.467249      0.14205861       4982.9369
0.250       90.477868      0.14246904       5345.8631
0.250       92.488488      0.13564519       5436.7290
0.250       94.499107      0.13056752       5581.9832
0.250       96.509726      0.12834219       5844.5752
0.250       98.520346      0.12363419       5989.4458
0.250       100.53096      0.12186318       6272.5240
0.250       102.54158      0.11749479       6417.8409
0.250       104.55220      0.11342241       6567.0255
0.250       106.56282      0.10903744       6684.4094
0.250       108.57344      0.10773093       6985.2425
0.250       110.58406      0.10458325       7164.8981
0.250       112.59468      0.10218186       7389.2045
0.250       114.60530     0.099272034       7570.2685
0.250       116.61592     0.096235911       7731.8059
0.250       118.62654     0.094252931       7970.9613
0.250       120.63716     0.093205630       8290.0222
0.250       122.64778     0.089888033       8401.3907
0.250       124.65840     0.086300955       8469.3575
0.250       126.66902     0.086559843       8912.4664
0.250       128.67964     0.083582489       9022.2534
0.250       132.70087     0.080398930       9517.9162
0.250       136.72211     0.076747469       9936.8927
0.250       140.74335     0.077297942       10917.466
0.250       144.76459     0.071215684       10945.433
0.250       148.78583     0.068182889       11377.068
0.250       152.80707     0.065528651       11844.911
0.250       156.82831     0.060305768       11784.264
0.250       160.84954     0.058721537       12380.186
0.250       164.87078     0.056832653       12903.255
0.250       168.89202     0.056240196       13726.015
0.250       172.91326     0.055525003       14542.656
0.250       176.93450     0.051013997       14315.192
0.250       180.95574     0.049679981       14913.128
0.250       184.97698     0.049091184       15740.800
0.250       188.99821     0.047074844       16100.236
0.250       193.01945     0.046117243       16801.066
0.250       197.04069     0.043652887       16918.077
0.250       201.06193     0.043687687       17989.490
0.250       205.08317     0.041595897       18176.523
0.250       209.10441     0.039623964       18353.451
0.250       213.12565     0.038912486       19083.867
0.250       217.14688     0.037576636       19491.666
0.250       221.16812     0.036459506       19982.445
0.250       225.18936     0.035069525       20288.211
0.250       229.21060     0.034085097       20794.041
0.250       233.23184     0.032554232       20923.832
0.250       237.25308     0.032437181       21945.674
0.250       241.27432     0.031478327       22398.307
0.250       245.29555     0.030645534       22914.294
0.250       249.31679     0.028656379       22498.117
0.250       253.33803     0.028829757       23747.200
0.250       257.35927     0.027442679       23698.246
0.250       265.40175     0.025640696       24283.507
0.250       273.44422     0.024506130       25383.485
0.250       281.48670     0.023998320       27115.945
0.250       289.52918     0.021580559       26534.442
0.250       297.57166     0.021524268       28732.495
0.250       305.61413     0.019886428       28757.249
0.250       313.65661     0.019936851       31166.653
0.250       321.69909     0.018052817       30448.417
0.250       329.74156     0.018399996       33420.202
0.250       337.78404     0.016625352       32460.745
0.250       345.82652     0.016070485       33672.403
0.250       353.86900     0.015704924       35256.050
0.250       361.91147     0.014817915       35584.789
0.250       369.95395     0.014941958       38328.408
0.250       377.99643     0.014760251       40385.651
0.250       386.03891     0.013628924       39721.446
0.250       394.08138     0.013369228       41450.937
0.250       402.12386     0.011364357       37436.449
0.250       410.16634     0.011345150       39660.716
0.250       418.20881     0.010657351       39491.085
0.250       426.25129     0.010904727       42784.078
0.250       434.29377     0.010537423       43727.581
0.250       442.33625    0.0099885086       43795.399
0.250       450.37872    0.0096551344       44685.043
0.250       458.42120    0.0090041231       43944.625
0.250       466.46368    0.0088625491       45570.355
0.250       474.50615    0.0079955209       43275.547
0.250       482.54863    0.0083745100       47670.854
0.250       490.59111    0.0079773654       47718.718
0.250       498.63359    0.0078266387       49157.539
0.250       506.67606    0.0075586844       49808.979
0.250       514.71854    0.0077137545       53289.974
0.125     0.015707963       9294.7718    0.0018250242
0.125     0.031415927       22279.365     0.034996344
0.125     0.047123890       11061.602     0.058642391
0.125     0.062831853       9731.9211      0.12229493
0.125     0.078539816       7312.3992      0.17947328
0.125     0.094247780       5521.8938      0.23419181
0.125      0.10995574       4535.3889      0.30544889
0.125      0.12566371       3890.1265      0.39107817
0.125      0.14137167       3095.8320      0.44313372
0.125      0.15707963       2799.3003      0.54964133
0.125      0.17278760       2521.3392      0.65892992
0.125      0.18849556       2153.8732      0.73079196
0.125      0.20420352       2016.2173      0.86975571
0.125      0.21991149       1818.1048      0.97956420
0.125      0.23561945       1642.7912       1.0886444
0.125      0.25132741       1548.0402       1.2450078
0.125      0.26703538       1385.4844       1.3365287
0.125      0.28274334       1314.3996       1.5051328
0.125      0.29845130       1226.6078       1.6519482
0.125      0.31415927       1148.9682       1.8047950
0.125      0.32986723       1082.1037       1.9676900
0.125      0.34557519       1013.7859       2.1195525
0.125      0.36128316       967.79213       2.3120407
0.125      0.37699112       928.73227       2.5208915
0.125      0.39269908       877.98417       2.6936217
0.125      0.40840704       835.42440       2.8830826
0.125      0.42411501       809.50499       3.1285328
0.125      0.43982297       781.44766       3.3682466
0.125      0.45553093       724.42673       3.4691122
0.125      0.47123890       720.05579       3.8173308
0.125      0.48694686       673.37307       3.9388615
0.125      0.50265482       666.50069       4.2882532
0.125      0.51836279       642.97563       4.5369733
0.125      0.53407075       618.83917       4.7757814
0.125      0.54977871       586.98513       4.9415265
0.125      0.56548668       572.01594       5.2401718
0.125      0.58119464       576.51281       5.7338196
0.125      0.59690260       548.77099       5.9125091
0.125      0.61261057       546.47704       6.3649593
0.125      0.62831853       530.74719       6.6695659
0.125      0.64402649       513.02473       6.9425619
0.125      0.65973446       508.67499       7.3997688
0.125      0.67544242       495.33153       7.7327013
0.125      0.69115038       483.65954       8.0896118
0.125      0.70685835       469.80764       8.4059636
0.125      0.72256631       454.45262       8.6854434
0.125      0.73827427       441.07787       8.9916363
0.125      0.75398224       437.49268       9.5000171
0.125      0.76969020       423.83695       9.7907721
0.125      0.78539816       417.98331       10.258854
0.125      0.80110613       410.43004       10.690046
0.125      0.81681409       404.08474       11.156099
0.125      0.83252205       397.95161       11.632894
0.125      0.84823002       390.24909       12.065715
0.125      0.86393798       379.32294       12.391591
0.125      0.87964594       369.81810       12.752113
0.125      0.89535391       365.95435       13.307037
0.125      0.91106187       361.10742       13.834080
0.125      0.92676983       354.94964       14.313725
0.125      0.94247780       346.05983       14.676917
0.125      0.95818576       339.94492       15.150534
0.125      0.97389372       337.20151       15.779545
0.125      0.98960169       330.93277       16.247678
0.125       1.0053096       322.71641       16.610812
0.125       1.0367256       314.06749       17.729018
0.125       1.0681415       304.30202       18.787174
0.125       1.0995574       300.42352       20.232891
0.125       1.1309734       284.06317       20.818158
0.125       1.1623893       278.26876       22.140606
0.125       1.1938052       268.88905       23.176283
0.125       1.2252211       263.79490       24.579899
0.125       1.2566371       254.15858       25.550807
0.125       1.2880530       243.99955       26.415600
0.125       1.3194689       239.42141       27.863183
0.125       1.3508848       235.85738       29.456063
0.125       1.3823008       228.28611       30.546214
0.125       1.4137167       226.56004       32.429536
0.125       1.4451326       216.55351       33.109956
0.125       1.4765485       211.29541       34.459066
0.125       1.5079645       206.04660       35.793902
0.125       1.5393804       198.62648       36.706693
0.125       1.5707963       196.20770       38.525291
0.125       1.6022123       189.50600       39.486929
0.125       1.6336282       184.28537       40.702471
0.125       1.6650441       182.50389       42.679528
0.125       1.6964600       178.53590       44.159760
0.125       1.7278760       172.54688       45.093615
0.125       1.7592919       169.39571       46.728988
0.125       1.7907078       166.70214       48.493734
0.125       1.8221237       162.29534       49.740474
0.125       1.8535397       158.12695       51.013111
0.125       1.8849556       154.00295       52.251971
0.125       1.9163715       150.64835       53.712302
0.125       1.9477874       144.85811       54.229768
0.125       1.9792034       142.99070       56.162871
0.125       2.0106193       141.05858       58.084372
0.125       2.0734512       135.49923       61.191135
0.125       2.1362830       128.80363       63.617222
0.125       2.1991149       121.92366       65.690412
0.125       2.2619467       115.67215       67.818186
0.125       2.3247786       111.62704       71.053330
0.125       2.3876104       107.30027       73.988030
0.125       2.4504423       104.24181       77.704401
0.125       2.5132741       99.838294       80.294720
0.125       2.5761060       95.191198       82.443843
0.125       2.6389378       92.266522       85.901725
0.125       2.7017697       87.953358       87.875469
0.125       2.7646015       84.508712       90.462664
0.125       2.8274334       80.982169       92.733534
0.125       2.8902652       78.498846       96.016668
0.125       2.9530971       75.009080       97.862719
0.125       3.0159289       72.989400       101.43629
0.125       3.0787608       70.483377       104.20410
0.125       3.1415927       67.851862       106.58146
0.125       3.2044245       65.719831       109.55112
0.125       3.2672564       63.754743       112.65031
0.125       3.3300882       62.287798       116.53072
0.125       3.3929201       59.425748       117.58876
0.125       3.4557519       57.506869       120.23133
0.125       3.5185838       56.303934       124.25466
0.125       3.5814156       54.056261       125.79994
0.125       3.6442475       52.555597       128.85843
0.125       3.7070793       50.893391       131.34916
0.125       3.7699112       49.516231       134.40369
0.125       3.8327430       47.296164       134.90414
0.125       3.8955749       46.829711       140.25114
0.125       3.9584067       45.299122       142.33814
0.125       4.0212386       43.786119       144.24018
0.125       4.1469023       41.289005       149.16814
0.125       4.2725660       38.975578       154.00299
0.125       4.3982297       36.992128       159.44588
0.125       4.5238934       34.194193       160.38351
0.125       4.6495571       33.790544       172.06804
0.125       4.7752208       31.465547       173.57450
0.125       4.9008845       30.341258       180.93694
0.125       5.0265482       28.269763       181.88714
0.125       5.1522120       27.486438       190.44514
0.125       5.2778757       26.450744       197.00879
0.125       5.4035394       25.011917       199.91814
0.125       5.5292031       23.890624       204.59046
0.125       5.6548668       22.928401       210.04443
0.125       5.7805305       22.136888       216.61570
0.125       5.9061942       21.450340       223.88634
0.125       6.0318579       20.434003       227.18362
0.125       6.1575216       19.392024       229.35660
0.125       6.2831853       18.815580       236.44356
0.125       6.4088490       18.100387       241.37831
0.125       6.5345127       17.456465       246.75513
0.125       6.6601764       16.691520       249.81779
0.125       6.7858401       16.239955       257.07862
0.125       6.9115038       15.538988       259.90262
0.125       7.0371675       15.181408       268.02541
0.125       7.1628313       14.610425       272.01150
0.125       7.2884950       14.068123       275.94339
0.125       7.4141587       13.515713       279.05824
0.125       7.5398224       13.251295       287.74775
0.125       7.6654861       12.856821       293.37490
0.125       7.7911498       12.446344       298.20623
0.125       7.9168135       12.119452       304.65233
0.125       8.0424772       11.621997       306.28135
0.125       8.2938046       11.002217       317.98884
0.125       8.5451320       10.388019       328.36686
0.125       8.7964594       9.6268159       331.95303
0.125       9.0477868       9.1618313       343.77923
0.125       9.2991143       8.7885580       358.02441
0.125       9.5504417       8.1675002       360.43734
0.125       9.8017691       7.9144978       377.57830
0.125       10.053096       7.5169692       386.91234
0.125       10.304424       7.2231973       400.37863
0.125       10.555751       6.8423385       407.70146
0.125       10.807079       6.5036339       415.86396
0.125       11.058406       6.2074678       425.26764
0.125       11.309734       5.9850188       438.62451
0.125       11.561061       5.7471029       449.89618
0.125       11.812388       5.4885173       458.28796
0.125       12.063716       5.2944069       470.90236
0.125       12.315043       5.0171641       474.71874
0.125       12.566371       4.8644108       489.02391
0.125       12.817698       4.7238905       503.96478
0.125       13.069025       4.5266664       511.89202
0.125       13.320353       4.3639740       522.51601
0.125       13.571680       4.2390992       536.83979
0.125       13.823008       4.0730557       545.00220
0.125       14.074335       3.9281765       554.81080
0.125       14.325663       3.7400829       557.05187
0.125       14.576990       3.6273857       569.20349
0.125       14.828317       3.5696743       589.62306
0.125       15.079645       3.3931358       589.44709
0.125       15.330972       3.2929100       601.11726
0.125       15.582300       3.1991597       613.19815
0.125       15.833627       3.1060908       624.63401
0.125       16.084954       3.0050436       633.54948
0.125       16.587609       2.8419930       657.11995
0.125       17.090264       2.6728543       675.91466
0.125       17.592919       2.5602336       706.25827
0.125       18.095574       2.4235945       727.52394
0.125       18.598229       2.2744430       741.24207
0.125       19.100883       2.1487684       758.61291
0.125       19.603538       2.0869912       796.51555
0.125       20.106193       1.9546904       804.89230
0.125       20.608848       1.9055571       844.99350
0.125       21.111503       1.8021167       859.03451
0.125       21.614157       1.7218889       880.82639
0.125       22.116812       1.5885720       870.65230
0.125       22.619467       1.5644300       917.21999
0.125       23.122122       1.5149009       948.71889
0.125       23.624777       1.4536640       971.04071
0.125       24.127432       1.3913572       990.01594
0.125       24.630086       1.3311173       1007.5913
0.125       25.132741       1.2835531       1032.2947
0.125       25.635396       1.2472964       1064.5352
0.125       26.138051       1.2137713       1098.0617
0.125       26.640706       1.1657174       1116.6079
0.125       27.143361       1.1258168       1140.5881
0.125       27.646015       1.0855916       1162.0756
0.125       28.148670       1.0471821       1183.2217
0.125       28.651325       1.0177480       1212.6756
0.125       29.153980      0.98816558       1240.4907
0.125       29.656635      0.95469142       1261.5338
0.125       30.159289      0.93997189       1306.3166
0.125       30.661944      0.90984429       1328.7290
0.125       31.164599      0.87244991       1337.8129
0.125       31.667254      0.85351187       1373.1280
0.125       32.169909      0.83523915       1408.7392
0.125       33.175218      0.78950700       1460.3859
0.125       34.180528      0.74423819       1505.6309
0.125       35.185838      0.70575473       1557.4989
0.125       36.191147      0.67149646       1612.5792
0.125       37.196457      0.63911774       1666.3102
0.125       38.201767      0.60575759       1710.8797
0.125       39.207076      0.58942719       1799.6738
0.125       40.212386      0.55782489       1837.5860
0.125       41.217696      0.53750858       1906.8072
0.125       42.223005      0.51663062       1970.1434
0.125       43.228315      0.50423964       2063.5365
0.125       44.233625      0.48603448       2131.0563
0.125       45.238934      0.47079567       2208.2071
0.125       46.244244      0.44999100       2254.4839
0.125       47.249554      0.43805597       2340.9546
0.125       48.254863      0.41944993       2387.6664
0.125       49.260173      0.40591131       2458.0414
0.125       50.265482      0.39457965       2538.7183
0.125       51.270792      0.37862201       2585.1527
0.125       52.276102      0.36455879       2638.4412
0.125       53.281411      0.35897132       2750.7884
0.125       54.286721      0.35007446       2837.3409
0.125       55.292031      0.33925002       2905.2115
0.125       56.297340      0.32623402       2948.9210
0.125       57.302650      0.32084065       3058.3259
0.125       58.307960      0.30735641       3086.7117
0.125       59.313269      0.30204463       3192.9857
0.125       60.318579      0.29989439       3334.2020
0.125       61.323889      0.28623886       3344.1667
0.125       62.329198      0.27909323       3423.6880
0.125       63.334508      0.27528811       3543.0633
0.125       64.339818      0.26795289       3615.4985
0.125       66.350437      0.26132505       3867.0755
0.125       68.361056      0.24590865       3979.8835
0.125       70.371675      0.23534614       4154.9998
0.125       72.382295      0.22422394       4307.7380
0.125       74.392914      0.22051050       4599.3266
0.125       76.403533      0.20133557       4549.1589
0.125       78.414153      0.20258433       4948.3393
0.125       80.424772      0.19912229       5247.5870
0.125       82.435391      0.18652555       5293.5826
0.125       84.446011      0.18359512       5601.0417
0.125       86.456630      0.17819670       5833.9786
0.125       88.467249      0.16682802       5851.7644
0.125       90.477868      0.16785235       6298.3205
0.125       92.488488      0.16122112       6461.8254
0.125       94.499107      0.15640245       6686.4704
0.125       96.509726      0.14902747       6786.5622
0.125       98.520346      0.14432633       6991.8742
0.125       100.53096      0.14000196       7206.1605
0.125       102.54158      0.14010464       7652.8436
0.125       104.55220      0.13301671       7701.5124
0.125       106.56282      0.13169467       8073.3840
0.125       108.57344      0.12572034       8151.6709
0.125       110.58406      0.12301076       8427.3487
0.125       112.59468      0.12193124       8817.3662
0.125       114.60530      0.12067513       9202.4217
0.125       116.61592      0.11503035       9241.7929
0.125       118.62654      0.11154461       9433.3173
0.125       120.63716      0.10898476       9693.4713
0.125       122.64778      0.10635219       9940.2138
0.125       124.65840      0.10468825       10273.841
0.125       126.66902      0.10203854       10506.200
0.125       128.67964     0.099779483       10770.627
0.125       132.70087     0.097144149       11500.276
0.125       136.72211     0.090986722       11780.523
0.125       140.74335     0.087279673       12327.273
0.125       144.76459     0.085759976       13180.805
0.125       148.78583     0.078420917       13085.396
0.125       152.80707     0.076670076       13858.827
0.125       156.82831     0.075833893       14818.593
0.125       160.84954     0.073357170       15465.798
0.125       164.87078     0.070612895       16031.914
0.125       168.89202     0.067179049       16395.758
0.125       172.91326     0.065338090       17112.820
0.125       176.93450     0.061828134       17349.779
0.125       180.95574     0.058847023       17664.926
0.125       184.97698     0.057961746       18585.093
0.125       188.99821     0.057327563       19606.805
0.125       193.01945     0.054587155       19886.757
0.125       197.04069     0.054011255       20932.557
0.125       201.06193     0.052362549       21561.580
0.125       205.08317     0.048041016       20992.903
0.125       209.10441     0.046342617       21465.468
0.125       213.12565     0.046855614       22979.418
0.125       217.14688     0.045798872       23756.685
0.125       221.16812     0.044786188       24546.069
0.125       225.18936     0.043357953       25083.182
0.125       229.21060     0.041488734       25310.722
0.125       233.23184     0.040984352       26342.188
0.125       237.25308     0.040571330       27448.908
0.125       241.27432     0.037815929       26907.807
0.125       245.29555     0.037685760       28178.416
0.125       249.31679     0.036137337       28371.416
0.125       253.33803     0.035513080       29252.283
0.125       257.35927     0.035046185       30264.287
0.125       265.40175     0.033117330       31364.394
0.125       273.44422     0.031842624       32982.637
0.125       281.48670     0.029072522       32849.338
0.125       289.52918     0.029401941       36151.246
0.125       297.57166     0.026144344       34899.781
0.125       305.61413     0.024727079       35757.190
0.125       313.65661     0.023066841       36059.667
0.125       321.69909     0.022667635       38231.907
0.125       329.74156     0.022815676       41440.471
0.125       337.78404     0.020877588       40763.172
0.125       345.82652     0.020397838       42739.484
0.125       353.86900     0.019933403       44748.580
0.125       361.91147     0.018118284       43510.530
0.125       369.95395     0.018060151       46327.049
0.125       377.99643     0.017464359       47784.384
0.125       386.03891     0.016234015       47313.975
0.125       394.08138     0.015696211       48665.684
0.125       402.12386     0.014692501       48400.017
0.125       410.16634     0.014500542       50691.430
0.125       418.20881     0.014127543       52349.971
0.125       426.25129     0.013702067       53759.285
0.125       434.29377     0.012813589       53173.084
0.125       442.33625     0.012938571       56730.177
0.125       450.37872     0.012201208       56468.558
0.125       458.42120     0.011766768       57427.714
0.125       466.46368     0.011027287       56701.226
0.125       474.50615     0.011543644       62479.670
0.125       482.54863     0.010335123       58831.400
0.125       490.59111     0.010921989       65332.759
0.125       498.63359    0.0099599874       62556.671
0.125       506.67606    0.0094347709       62171.706
0.125       514.71854    0.0097461525       67330.664
0.000     0.015707963       10509.847    0.0020636037
0.000     0.031415927       25200.325     0.039584577
0.000     0.047123890       12488.702     0.066208075
0.000     0.062831853       11016.498      0.13843739
0.000     0.078539816       8290.6963      0.20348430
0.000     0.094247780       6265.3034      0.26572092
0.000      0.10995574       5155.0285      0.34718031
0.000      0.12566371       4398.1907      0.44215435
0.000      0.14137167       3536.2699      0.50617748
0.000      0.15707963       3214.8921      0.63124258
0.000      0.17278760       2900.5201      0.75802551
0.000      0.18849556       2464.9129      0.83632525
0.000      0.20420352       2329.0097       1.0046881
0.000      0.21991149       2092.3148       1.1273039
0.000      0.23561945       1903.6477       1.2615087
0.000      0.25132741       1792.3964       1.4415308
0.000      0.26703538       1616.9332       1.5597993
0.000      0.28274334       1532.3736       1.7547371
0.000      0.29845130       1443.3630       1.9438657
0.000      0.31415927       1346.1998       2.1146057
0.000      0.32986723       1271.9797       2.3129590
0.000      0.34557519       1204.0090       2.5172577
0.000      0.36128316       1145.6375       2.7369105
0.000      0.37699112       1103.8467       2.9962109
0.000      0.39269908       1044.8764       3.2056405
0.000      0.40840704       998.56708       3.4460945
0.000      0.42411501       970.11011       3.7492311
0.000      0.43982297       940.20348       4.0525263
0.000      0.45553093       873.83491       4.1845935
0.000      0.47123890       868.93858       4.6066237
0.000      0.48694686       813.93484       4.7610705
0.000      0.50265482       806.61299       5.1897333
0.000      0.51836279       780.23474       5.5055029
0.000      0.53407075       753.63489       5.8160434
0.000      0.54977871       713.72333       6.0084703
0.000      0.56548668       694.32982       6.3606751
0.000      0.58119464       700.13679       6.9633458
0.000      0.59690260       665.38494       7.1689185
0.000      0.61261057       663.19814       7.7244401
0.000      0.62831853       647.87504       8.1414379
0.000      0.64402649       627.35436       8.4897398
0.000      0.65973446       624.71179       9.0877728
0.000      0.67544242       607.29198       9.4805341
0.000      0.69115038       593.74624       9.9309043
0.000      0.70685835       575.68860       10.300423
0.000      0.72256631       557.76762       10.659987
0.000      0.73827427       544.37790       11.097469
0.000      0.75398224       540.75151       11.742251
0.000      0.76969020       522.10259       12.060741
0.000      0.78539816       511.95115       12.565172
0.000      0.80110613       503.60792       13.116953
0.000      0.81681409       499.42916       13.788398
0.000      0.83252205       492.62406       14.400352
0.000      0.84823002       479.71147       14.831712
0.000      0.86393798       468.69581       15.311193
0.000      0.87964594       457.66906       15.781400
0.000      0.89535391       454.64545       16.532073
0.000      0.91106187       445.69318       17.074573
0.000      0.92676983       439.86920       17.738197
0.000      0.94247780       426.57254       18.091582
0.000      0.95818576       421.15791       18.770004
0.000      0.97389372       418.82025       19.598942
0.000      0.98960169       412.27638       20.241374
0.000       1.0053096       400.43442       20.611102
0.000       1.0367256       391.95074       22.125505
0.000       1.0681415       379.09788       23.404964
0.000       1.0995574       371.81313       25.040830
0.000       1.1309734       351.33044       25.747980
0.000       1.1623893       341.56710       27.176973
0.000       1.1938052       336.36344       28.992085
0.000       1.2252211       327.69078       30.533593
0.000       1.2566371       315.14138       31.681467
0.000       1.2880530       301.02122       32.588814
0.000       1.3194689       295.98689       34.446113
0.000       1.3508848       287.78248       35.940954
0.000       1.3823008       280.65761       37.553873
0.000       1.4137167       277.92973       39.782532
0.000       1.4451326       266.23439       40.705916
0.000       1.4765485       260.12200       42.421941
0.000       1.5079645       254.02081       44.127862
0.000       1.5393804       245.81433       45.427131
0.000       1.5707963       241.16822       47.353268
0.000       1.6022123       232.99758       48.549170
0.000       1.6336282       226.75198       50.081923
0.000       1.6650441       224.93962       52.603354
0.000       1.6964600       219.82521       54.372418
0.000       1.7278760       212.11422       55.434192
0.000       1.7592919       207.29691       57.184296
0.000       1.7907078       204.39299       59.458019
0.000       1.8221237       199.38257       61.107011
0.000       1.8535397       193.79495       62.519915
0.000       1.8849556       188.99840       64.125648
0.000       1.9163715       185.76929       66.234356
0.000       1.9477874       179.27305       67.113511
0.000       1.9792034       176.77684       69.433152
0.000       2.0106193       174.25215       71.752651
0.000       2.0734512       168.37288       76.036798
0.000       2.1362830       157.77077       77.924346
0.000       2.1991149       151.27113       81.502334
0.000       2.2619467       144.35290       84.633614
0.000       2.3247786       137.98462       87.830576
0.000       2.3876104       132.03088       91.040824
0.000       2.4504423       128.44631       95.747033
0.000       2.5132741       122.89369       98.836971
0.000       2.5761060       119.15915       103.20217
0.000       2.6389378       114.33646       106.44922
0.000       2.7017697       108.97780       108.88129
0.000       2.7646015       108.49985       116.14406
0.000       2.8274334       102.26073       117.09984
0.000       2.8902652       97.854221       119.69139
0.000       2.9530971       94.323683       123.06206
0.000       3.0159289       92.383693       128.38932
0.000       3.0787608       87.970238       130.05704
0.000       3.1415927       84.451291       132.65578
0.000       3.2044245       82.050162       136.77283
0.000       3.2672564       79.826276       141.04762
0.000       3.3300882       77.102450       144.24662
0.000       3.3929201       74.963599       148.33429
0.000       3.4557519       71.672113       149.84703
0.000       3.5185838       69.848608       154.14580
0.000       3.5814156       67.083982       156.11810
0.000       3.6442475       65.592137       160.82206
0.000       3.7070793       64.113691       165.46901
0.000       3.7699112       61.450692       166.79783
0.000       3.8327430       59.969425       171.05243
0.000       3.8955749       58.585530       175.45886
0.000       3.9584067       56.795319       178.46130
0.000       4.0212386       55.424873       182.58054
0.000       4.1469023       51.869015       187.39141
0.000       4.2725660       50.570486       199.81760
0.000       4.3982297       47.187286       203.38971
0.000       4.5238934       44.254037       207.56793
0.000       4.6495571       41.586917       211.76869
0.000       4.7752208       39.673381       218.85166
0.000       4.9008845       38.423950       229.13724
0.000       5.0265482       36.333729       233.77055
0.000       5.1522120       35.257236       244.28662
0.000       5.2778757       33.336143       248.29220
0.000       5.4035394       31.939736       255.29160
0.000       5.5292031       30.640635       262.39505
0.000       5.6548668       30.006566       274.88668
0.000       5.7805305       28.330638       277.22328
0.000       5.9061942       26.854877       280.29580
0.000       6.0318579       25.663363       285.32323
0.000       6.1575216       24.614417       291.12376
0.000       6.2831853       23.936145       300.79048
0.000       6.4088490       22.823335       304.36133
0.000       6.5345127       21.994296       310.89944
0.000       6.6601764       21.193387       317.19609
0.000       6.7858401       20.571730       325.65065
0.000       6.9115038       19.740173       330.17096
0.000       7.0371675       18.923863       334.09789
0.000       7.1628313       18.829112       350.55346
0.000       7.2884950       18.183693       356.66946
0.000       7.4141587       17.051755       352.06671
0.000       7.5398224       16.712088       362.89779
0.000       7.6654861       16.417819       374.63196
0.000       7.7911498       15.672362       375.49950
0.000       7.9168135       15.245363       383.22980
0.000       8.0424772       14.689623       387.12430
0.000       8.2938046       13.875040       401.01988
0.000       8.5451320       13.186094       416.81444
0.000       8.7964594       12.536948       432.30055
0.000       9.0477868       11.852697       444.74854
0.000       9.2991143       11.060164       450.56408
0.000       9.5504417       10.689498       471.73482
0.000       9.8017691       10.030809       478.54154
0.000       10.053096       9.5696287       492.56653
0.000       10.304424       9.2728168       513.98813
0.000       10.555751       8.7244631       519.84805
0.000       10.807079       8.2596863       528.15179
0.000       11.058406       7.9276918       543.11854
0.000       11.309734       7.6077749       557.55156
0.000       11.561061       7.2601562       568.34140
0.000       11.812388       6.9041741       576.49447
0.000       12.063716       6.6024668       587.24561
0.000       12.315043       6.3177348       597.77737
0.000       12.566371       6.1410027       617.36092
0.000       12.817698       5.9167920       631.22860
0.000       13.069025       5.7488229       650.09795
0.000       13.320353       5.4957740       658.03094
0.000       13.571680       5.2597891       666.10002
0.000       13.823008       5.0786176       679.55314
0.000       14.074335       4.9603978       700.60048
0.000       14.325663       4.8073096       716.00572
0.000       14.576990       4.5445157       713.11805
0.000       14.828317       4.4140712       729.09683
0.000       15.079645       4.2984946       746.72376
