# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.375       1.1938052       167.50799       14.437972
0.375       1.2566371       150.38833       15.118684
0.375       1.3194689       149.55449       17.404727
0.375       1.3823008       145.85580       19.516485
0.375       1.4451326       138.27266       21.141202
0.375       1.5079645       126.90131       22.044979
0.375       1.5707963       123.15263       24.180962
0.375       1.6336282       117.71594       25.999512
0.375       1.6964600       109.62982       27.116265
0.375       1.7592919       106.12244       29.274614
0.375       1.8221237       100.58855       30.828501
0.375       1.8849556       98.897801       33.555233
0.375       1.9477874       94.704702       35.454102
0.375       2.0106193       90.475204       37.255412
0.375       2.0734512       87.365625       39.454112
0.375       2.1362830       83.214211       41.100217
0.375       2.1991149       79.316034       42.734142
0.375       2.2619467       78.260264       45.883726
0.375       2.3247786       73.519982       46.797260
0.375       2.3876104       71.978799       49.632397
0.375       2.4504423       68.269923       50.890076
0.375       2.5132741       66.340062       53.353844
0.375       2.5761060       62.140951       53.819459
0.375       2.6389378       60.872130       56.673004
0.375       2.7017697       57.360418       57.309621
0.375       2.7646015       56.979918       60.994364
0.375       2.8274334       54.700752       62.638407
0.375       2.8902652       52.198972       63.847707
0.375       2.9530971       51.764482       67.535997
0.375       3.0159289       49.612411       68.948356
0.375       3.0787608       47.515141       70.247379
0.375       3.1415927       46.048873       72.333401
0.375       3.2044245       44.218935       73.710383
0.375       3.2672564       42.225788       74.610106
0.375       3.3300882       41.399712       77.452385
0.375       3.3929201       39.881826       78.916202
0.375       3.4557519       38.991060       81.519776
0.375       3.5185838       37.336047       82.395270
0.375       3.5814156       36.239173       84.335945
0.375       3.6442475       35.225961       86.368761
0.375       3.7070793       34.515470       89.079894
0.375       3.7699112       33.352105       90.528820
0.375       3.8327430       32.205355       91.860217
0.375       3.8955749       31.398334       94.035434
0.375       3.9584067       30.653155       96.317830
0.375       4.0212386       29.507441       97.203373
0.375       4.1469023       27.739941       100.21834
0.375       4.2725660       26.957850       106.51772
0.375       4.3982297       25.826921       111.32088
0.375       4.5238934       24.154255       113.29246
0.375       4.6495571       22.949139       116.86149
0.375       4.7752208       21.990312       121.30593
0.375       4.9008845       21.047330       125.51357
0.375       5.0265482       20.108527       129.37789
0.375       5.1522120       18.971780       131.44967
0.375       5.2778757       18.350235       136.67508
0.375       5.4035394       17.332997       138.54118
0.375       5.5292031       16.668462       142.74254
0.375       5.6548668       16.156597       148.00872
0.375       5.7805305       15.351427       150.21804
0.375       5.9061942       14.597535       152.36069
0.375       6.0318579       14.100171       156.76458
0.375       6.1575216       13.587575       160.70524
0.375       6.2831853       12.969052       162.97392
0.375       6.4088490       12.464340       166.21861
0.375       6.5345127       11.873039       167.83084
0.375       6.6601764       11.567721       173.13117
0.375       6.7858401       11.132853       176.23315
0.375       6.9115038       10.783731       180.36695
0.375       7.0371675       10.483662       185.08744
0.375       7.1628313       10.120666       188.42283
0.375       7.2884950       9.6932561       190.13126
0.375       7.4141587       9.4375118       194.85583
0.375       7.5398224       9.0833029       197.24109
0.375       7.6654861       8.8837777       202.71554
0.375       7.7911498       8.5465937       204.77078
0.375       7.9168135       8.2678969       207.83398
0.375       8.0424772       8.0065330       211.00088
0.375       8.2938046       7.4838498       216.30010
0.375       8.5451320       7.1783452       226.90859
0.375       8.7964594       6.7703379       233.45561
0.375       9.0477868       6.3400781       237.89863
0.375       9.2991143       6.0554809       246.68551
0.375       9.5504417       5.6176034       247.90866
0.375       9.8017691       5.4031162       257.76739
0.375       10.053096       5.0778151       261.36456
0.375       10.304424       4.9032112       271.78283
0.375       10.555751       4.6011795       274.16176
0.375       10.807079       4.3750373       279.75443
0.375       11.058406       4.1854460       286.74087
0.375       11.309734       4.0861278       299.46035
0.375       11.561061       3.8821584       303.90412
0.375       11.812388       3.6796652       307.24988
0.375       12.063716       3.5745240       317.93019
0.375       12.315043       3.3135332       313.52300
0.375       12.566371       3.1836249       320.05288
0.375       12.817698       3.1037900       331.12555
0.375       13.069025       2.9905091       338.17772
0.375       13.320353       2.8186505       337.48827
0.375       13.571680       2.7295178       345.66631
0.375       13.823008       2.6059197       348.68955
0.375       14.074335       2.5078405       354.20430
0.375       14.325663       2.4433986       363.92235
0.375       14.576990       2.3345886       366.33986
0.375       14.828317       2.2239186       367.33708
0.375       15.079645       2.1571726       374.73865
0.375       15.330972       2.0936999       382.20273
0.375       15.582300       2.0345738       389.97642
0.375       15.833627       1.9730951       396.78889
0.375       16.084954       1.9054355       401.72053
0.375       16.587609       1.7926024       414.48194
0.375       17.090264       1.6475203       416.62695
0.375       17.592919       1.5626003       431.05417
0.375       18.095574       1.4574550       437.50446
0.375       18.598229       1.3973350       455.39215
0.375       19.100883       1.2899046       455.39495
0.375       19.603538       1.2076220       460.89783
0.375       20.106193       1.1491994       473.21141
0.375       20.608848       1.0922110       484.32618
0.375       21.111503       1.0357714       493.73239
0.375       21.614157      0.96832457       495.34313
0.375       22.116812      0.92990924       509.65750
0.375       22.619467      0.88099262       516.52297
0.375       23.122122      0.83416312       522.40137
0.375       23.624777      0.80172883       535.55108
0.375       24.127432      0.76144472       541.80364
0.375       24.630086      0.71680149       542.58398
0.375       25.132741      0.68258257       548.96547
0.375       25.635396      0.66154217       564.60911
0.375       26.138051      0.62921618       569.23256
0.375       26.640706      0.60314992       577.74036
0.375       27.143361      0.56621185       573.64084
0.375       27.646015      0.55496287       594.06207
0.375       28.148670      0.52791122       596.49225
0.375       28.651325      0.50691470       604.00326
0.375       29.153980      0.48763494       612.15108
0.375       29.656635      0.46623704       616.08784
0.375       30.159289      0.44993135       625.28762
0.375       30.661944      0.43607673       636.84280
0.375       31.164599      0.41264282       632.74568
0.375       31.667254      0.39807914       640.42886
0.375       32.169909      0.38553683       650.25787
0.375       33.175218      0.36144782       668.58595
0.375       34.180528      0.33927715       686.37455
0.375       35.185838      0.31318366       691.15116
0.375       36.191147      0.29421499       706.54872
0.375       37.196457      0.27015007       704.33629
0.375       38.201767      0.25749964       727.27260
0.375       39.207076      0.23111484       705.65343
0.375       40.212386      0.22556575       743.05838
0.375       41.217696      0.20904903       741.59968
0.375       42.223005      0.19984334       762.09192
0.375       43.228315      0.19008163       777.88489
0.375       44.233625      0.17651344       773.93703
0.375       45.238934      0.16796872       787.83591
0.375       46.244244      0.15604342       781.78757
0.375       47.249554      0.15249683       814.93729
0.375       48.254863      0.14190919       807.80039
0.375       49.260173      0.13422907       812.83921
0.375       50.265482      0.12725663       818.76684
0.375       51.270792      0.12226647       834.81014
0.375       52.276102      0.11705967       847.20230
0.375       53.281411      0.11191129       857.57343
0.375       54.286721      0.10613817       860.24606
0.375       55.292031      0.10104175       865.28417
0.375       56.297340     0.097265248       879.20792
0.375       57.302650     0.092296356       879.78982
0.375       58.307960     0.086737555       871.08587
0.375       59.313269     0.084398073       892.19211
0.375       60.318579     0.080653059       896.69430
0.375       61.323889     0.076934938       898.84111
0.375       62.329198     0.073114590       896.91013
0.375       63.334508     0.070672211       909.57840
0.375       64.339818     0.067402464       909.46398
0.375       66.350437     0.060709554       898.37707
0.375       68.361056     0.058728305       950.48226
0.375       70.371675     0.052894903       933.85137
0.375       72.382295     0.049610300       953.10150
0.375       74.392914     0.045448136       947.94044
0.375       76.403533     0.042761576       966.19390
0.375       78.414153     0.039161948       956.57254
0.375       80.424772     0.036839655       970.85713
0.375       82.435391     0.033644242       954.82133
0.375       84.446011     0.032699823       997.59225
0.375       86.456630     0.029728074       973.26685
0.375       88.467249     0.027804546       975.28969
0.375       90.477868     0.026091933       979.04711
0.375       92.488488     0.024597085       985.86382
0.375       94.499107     0.023467333       1003.2683
0.375       96.509726     0.022233195       1012.4775
0.375       98.520346     0.020206155       978.88508
0.375       100.53096     0.018749632       965.07830
0.375       102.54158     0.018052254       986.05639
0.375       104.55220     0.016960871       982.01467
0.375       106.56282     0.015875181       973.20893
0.375       108.57344     0.015157734       982.82309
0.375       110.58406     0.014202562       973.00383
0.375       112.59468     0.013782258       996.65362
0.375       114.60530     0.012646596       964.40177
0.375       116.61592     0.012190561       979.41660
0.375       118.62654     0.011551142       976.87895
0.375       120.63716     0.010762946       957.29266
0.375       122.64778     0.010321535       964.70294
0.375       124.65840    0.0097199825       953.89451
0.375       126.66902    0.0091112795       938.12523
0.375       128.67964    0.0088844569       959.02650
0.375       132.70087    0.0080042324       947.56999
0.375       136.72211    0.0068730729       889.89238
0.375       140.74335    0.0064939087       917.19166
0.375       144.76459    0.0056963770       875.49972
0.375       148.78583    0.0055379579       924.06945
0.375       152.80707    0.0049715967       898.66219
0.375       156.82831    0.0044978223       878.91303
0.375       160.84954    0.0040162514       846.74113
0.375       164.87078    0.0038231051       867.99574
0.375       168.89202    0.0035379360       863.47074
0.375       172.91326    0.0032427053       849.30296
0.375       176.93450    0.0030080831       844.10727
0.375       180.95574    0.0027119100       814.07158
0.375       184.97698    0.0026225539       840.90649
0.375       188.99821    0.0024061338       822.93046
0.375       193.01945    0.0021684078       789.97701
0.375       197.04069    0.0019743398       765.17352
0.375       201.06193    0.0018743868       771.82531
0.375       205.08317    0.0017903909       782.36278
0.375       209.10441    0.0015271154       707.34562
0.375       213.12565    0.0013936647       683.49557
0.375       217.14688    0.0013638675       707.46221
0.375       221.16812    0.0013282282       727.96510
0.375       225.18936    0.0011736844       678.99283
0.375       229.21060    0.0011777937       718.52783
0.375       233.23184    0.0010112856       649.99140
0.375       237.25308    0.0010222908       691.64027
0.375       241.27432   0.00082044453       583.78477
0.375       245.29555   0.00090258164       674.87880
0.375       249.31679   0.00076622064       601.55965
0.375       253.33803   0.00082936274       683.14981
0.375       257.35927   0.00082959167       716.39755
0.375       265.40175   0.00069471787       657.94571
0.375       273.44422   0.00073911801       765.57952
0.375       281.48670   0.00058205679       657.67187
0.375       289.52918   0.00046011990       565.74184
0.375       297.57166   0.00044030924       587.76368
0.375       305.61413   0.00049933931       722.08166
0.375       313.65661   0.00026157946       408.91895
0.375       321.69909   0.00041688911       703.13756
0.375       329.74156   0.00031471529       571.62234
0.375       337.78404   0.00036206056       706.91771
0.375       345.82652   0.00035649831       746.96907
0.375       353.86900   0.00019082169       428.37639
0.375       361.91147   0.00021942820       526.95043
0.375       369.95395   0.00013469849       345.52222
0.375       377.99643   0.00026915854       736.44701
0.375       386.03891   0.00022013313       641.57717
0.375       394.08138   0.00010908556       338.21687
0.375       402.12386   0.00016999654       560.00236
0.375       410.16634   0.00019040202       665.61309
0.375       418.20881   0.00021065283       780.57944
0.375       426.25129   0.00014361304       563.45762
0.375       434.29377   0.00019370383       803.82084
0.375       442.33625   0.00016278017       713.72243
0.375       450.37872   0.00014347378       664.01270
0.375       458.42120   0.00011754588       573.68272
0.375       466.46368   6.5776439e-05       338.21597
0.375       474.50615   0.00015390575       833.01086
0.375       482.54863   0.00013118975       746.78131
0.375       490.59111   8.9336674e-05       534.39091
0.375       498.63359   6.4500655e-05       405.11560
0.375       506.67606   0.00011946322       787.21916
0.375       514.71854   8.9723754e-05       619.85075
0.250     0.062831853       2184.3638     0.027449525
0.250      0.12566371       3505.0225      0.35236330
0.250      0.18849556       1440.1301      0.48862462
0.250      0.25132741       1160.9880      0.93372197
0.250      0.31415927       841.36666       1.3216157
0.250      0.37699112       640.13777       1.7375490
0.250      0.43982297       532.24929       2.2941355
0.250      0.50265482       477.32906       3.0711264
0.250      0.56548668       403.85983       3.6997132
0.250      0.62831853       376.52549       4.7315589
0.250      0.69115038       338.74632       5.6658165
0.250      0.75398224       306.58531       6.6574045
0.250      0.81681409       295.88576       8.1689075
0.250      0.87964594       278.19036       9.5925937
0.250      0.94247780       258.79400       10.975842
0.250       1.0053096       243.69976       12.543678
0.250       1.0681415       228.40261       14.101253
0.250       1.1309734       201.25315       14.749254
0.250       1.1938052       202.24376       17.431943
0.250       1.2566371       181.33299       18.229580
0.250       1.3194689       180.82845       21.044301
0.250       1.3823008       176.58635       23.628439
0.250       1.4451326       166.13155       25.400689
0.250       1.5079645       153.96105       26.745731
0.250       1.5707963       149.47522       29.349392
0.250       1.6336282       142.94474       31.571708
0.250       1.6964600       133.46900       33.012740
0.250       1.7592919       128.33090       35.400972
0.250       1.8221237       122.58402       37.569699
0.250       1.8849556       119.72978       40.623357
0.250       1.9477874       113.73276       42.577536
0.250       2.0106193       110.18407       45.371028
0.250       2.0734512       104.27130       47.088676
0.250       2.1362830       100.36400       49.570646
0.250       2.1991149       94.190377       50.748187
0.250       2.2619467       93.762358       54.972550
0.250       2.3247786       89.198562       56.777059
0.250       2.3876104       87.878161       60.595673
0.250       2.4504423       82.803655       61.723877
0.250       2.5132741       80.778758       64.966132
0.250       2.5761060       75.831235       65.676434
0.250       2.6389378       74.223693       69.103540
0.250       2.7017697       70.406558       70.344208
0.250       2.7646015       69.214498       74.090917
0.250       2.8274334       67.021544       76.747075
0.250       2.8902652       63.918254       78.182268
0.250       2.9530971       63.562322       82.928382
0.250       3.0159289       60.514805       84.099848
0.250       3.0787608       58.915646       87.102125
0.250       3.1415927       57.320174       90.038318
0.250       3.2044245       55.381065       92.317003
0.250       3.2672564       53.396662       94.348283
0.250       3.3300882       52.047394       97.372533
0.250       3.3929201       49.802799       98.547338
0.250       3.4557519       49.046729       102.54346
0.250       3.5185838       47.057380       103.84885
0.250       3.5814156       45.828664       106.65264
0.250       3.6442475       44.597292       109.34586
0.250       3.7070793       43.573045       112.45630
0.250       3.7699112       42.355573       114.96726
0.250       3.8327430       41.170731       117.43240
0.250       3.8955749       39.705453       118.91457
0.250       3.9584067       39.008573       122.57209
0.250       4.0212386       37.529282       123.62891
0.250       4.1469023       34.594290       124.98161
0.250       4.2725660       34.746782       137.29389
0.250       4.3982297       32.210754       138.83689
0.250       4.5238934       30.271822       141.98613
0.250       4.6495571       29.010821       147.72876
0.250       4.7752208       27.957638       154.22370
0.250       4.9008845       26.623380       158.76577
0.250       5.0265482       25.421835       163.56362
0.250       5.1522120       24.444629       169.36937
0.250       5.2778757       23.416640       174.41037
0.250       5.4035394       22.175217       177.24463
0.250       5.5292031       21.298004       182.38822
0.250       5.6548668       20.450510       187.34476
0.250       5.7805305       19.746889       193.22887
0.250       5.9061942       18.558195       193.69979
0.250       6.0318579       17.864669       198.61796
0.250       6.1575216       17.289396       204.48805
0.250       6.2831853       16.306441       204.91278
0.250       6.4088490       15.892473       211.93460
0.250       6.5345127       15.049247       212.72800
0.250       6.6601764       14.831366       221.97732
0.250       6.7858401       14.387512       227.75443
0.250       6.9115038       13.600197       227.47471
0.250       7.0371675       13.031963       230.07730
0.250       7.1628313       12.710610       236.64145
0.250       7.2884950       12.262871       240.53374
0.250       7.4141587       11.825935       244.16948
0.250       7.5398224       11.368735       246.86855
0.250       7.6654861       11.035399       251.81256
0.250       7.7911498       10.805672       258.89682
0.250       7.9168135       10.406940       261.60410
0.250       8.0424772       10.110240       266.44110
0.250       8.2938046       9.4325342       272.62146
0.250       8.5451320       8.9512578       282.95062
0.250       8.7964594       8.4103401       290.00636
0.250       9.0477868       7.9722483       299.14253
0.250       9.2991143       7.5113931       305.99583
0.250       9.5504417       7.0786790       312.38692
0.250       9.8017691       6.7357567       321.34390
0.250       10.053096       6.4151239       330.19832
0.250       10.304424       6.0194699       333.65655
0.250       10.555751       5.6316693       335.56361
0.250       10.807079       5.5629204       355.71162
0.250       11.058406       5.2963034       362.84465
0.250       11.309734       5.0530139       370.32060
0.250       11.561061       4.7654718       373.05188
0.250       11.812388       4.5821178       382.60414
0.250       12.063716       4.3572430       387.54785
0.250       12.315043       4.2155875       398.87442
0.250       12.566371       4.0257901       404.71656
0.250       12.817698       3.8620237       412.01716
0.250       13.069025       3.6974351       418.11950
0.250       13.320353       3.5345127       423.20130
0.250       13.571680       3.4545904       437.48954
0.250       13.823008       3.2991677       441.45080
0.250       14.074335       3.2032431       452.42211
0.250       14.325663       3.0428198       453.20077
0.250       14.576990       2.8994486       454.97678
0.250       14.828317       2.8065192       463.56847
0.250       15.079645       2.7334530       474.84864
0.250       15.330972       2.6225162       478.73758
0.250       15.582300       2.5501417       488.79778
0.250       15.833627       2.4358373       489.84622
0.250       16.084954       2.3394261       493.21819
0.250       16.587609       2.2303282       515.69203
0.250       17.090264       2.0534442       519.27748
0.250       17.592919       1.9192042       529.42585
0.250       18.095574       1.8245232       547.69239
0.250       18.598229       1.7071982       556.37672
0.250       19.100883       1.6065296       567.17798
0.250       19.603538       1.4903876       568.81741
0.250       20.106193       1.3868402       571.06590
0.250       20.608848       1.3691612       607.13601
0.250       21.111503       1.2529954       597.27888
0.250       21.614157       1.1924545       609.99604
0.250       22.116812       1.1351475       622.14291
0.250       22.619467       1.0769163       631.39232
0.250       23.122122       1.0235635       641.01487
0.250       23.624777      0.97605741       652.00175
0.250       24.127432      0.94072548       669.37031
0.250       24.630086      0.88566541       670.40578
0.250       25.132741      0.83975062       675.36752
0.250       25.635396      0.81067127       691.88695
0.250       26.138051      0.77027749       696.84640
0.250       26.640706      0.73485080       703.89293
0.250       27.143361      0.71361316       722.97613
0.250       27.646015      0.67116148       718.44730
0.250       28.148670      0.64244054       725.90008
0.250       28.651325      0.62144315       740.46716
0.250       29.153980      0.59653806       748.86229
0.250       29.656635      0.56977931       752.90908
0.250       30.159289      0.55074271       765.38920
0.250       30.661944      0.53322868       778.72270
0.250       31.164599      0.50834447       779.49440
0.250       31.667254      0.48904773       786.77893
0.250       32.169909      0.47449282       800.29369
0.250       33.175218      0.44282585       819.11446
0.250       34.180528      0.41560822       840.79611
0.250       35.185838      0.37403833       825.44864
0.250       36.191147      0.35735138       858.16892
0.250       37.196457      0.32491335       847.11532
0.250       38.201767      0.30709020       867.33436
0.250       39.207076      0.29126319       889.30194
0.250       40.212386      0.27565376       908.05823
0.250       41.217696      0.25774472       914.34725
0.250       42.223005      0.24106066       919.27199
0.250       43.228315      0.22942287       938.88387
0.250       44.233625      0.21703665       951.61422
0.250       45.238934      0.20648635       968.49795
0.250       46.244244      0.19338077       968.85012
0.250       47.249554      0.18458177       986.39803
0.250       48.254863      0.17184468       978.20438
0.250       49.260173      0.16539358       1001.5594
0.250       50.265482      0.15910300       1023.6658
0.250       51.270792      0.15084978       1029.9710
0.250       52.276102      0.14317210       1036.1872
0.250       53.281411      0.13655280       1046.4007
0.250       54.286721      0.12881699       1044.0571
0.250       55.292031      0.12391829       1061.1904
0.250       56.297340      0.11704182       1057.9739
0.250       57.302650      0.11098711       1057.9543
0.250       58.307960      0.10763371       1080.9413
0.250       59.313269      0.10271165       1085.7893
0.250       60.318579     0.098338823       1093.3232
0.250       61.323889     0.093419641       1091.4341
0.250       62.329198     0.090153922       1105.9348
0.250       63.334508     0.087442630       1125.4201
0.250       64.339818     0.083522123       1126.9672
0.250       66.350437     0.076420362       1130.8649
0.250       68.361056     0.069072324       1117.8940
0.250       70.371675     0.065438071       1155.2991
0.250       72.382295     0.060827569       1168.6051
0.250       74.392914     0.056936099       1187.5521
0.250       76.403533     0.052804402       1193.1106
0.250       78.414153     0.049351879       1205.4725
0.250       80.424772     0.046784474       1232.9388
0.250       82.435391     0.042737763       1212.8949
0.250       84.446011     0.039668400       1210.1866
0.250       86.456630     0.037076170       1213.8360
0.250       88.467249     0.034851042       1222.4570
0.250       90.477868     0.032381556       1215.0525
0.250       92.488488     0.030448712       1220.4001
0.250       94.499107     0.029101513       1244.1391
0.250       96.509726     0.027195254       1238.4447
0.250       98.520346     0.025597739       1240.0798
0.250       100.53096     0.024001175       1235.3850
0.250       102.54158     0.022357307       1221.2085
0.250       104.55220     0.021054454       1219.0284
0.250       106.56282     0.020005304       1226.4012
0.250       108.57344     0.019065039       1236.1716
0.250       110.58406     0.018310512       1254.4355
0.250       112.59468     0.017263472       1248.3950
0.250       114.60530     0.016373367       1248.5972
0.250       116.61592     0.015490880       1244.5715
0.250       118.62654     0.014375129       1215.7033
0.250       120.63716     0.013613418       1210.8232
0.250       122.64778     0.013029592       1217.8116
0.250       124.65840     0.012422574       1219.1200
0.250       126.66902     0.011873769       1222.5596
0.250       128.67964     0.011239400       1213.2292
0.250       132.70087     0.010151281       1201.7454
0.250       136.72211    0.0093035943       1204.5846
0.250       140.74335    0.0083478586       1179.0413
0.250       144.76459    0.0076770595       1179.9190
0.250       148.78583    0.0066444616       1108.7018
0.250       152.80707    0.0062578345       1131.1616
0.250       156.82831    0.0058923961       1151.4247
0.250       160.84954    0.0053447471       1126.8262
0.250       164.87078    0.0051777716       1175.5585
0.250       168.89202    0.0044262691       1080.2778
0.250       172.91326    0.0040679049       1065.4325
0.250       176.93450    0.0038384259       1077.1123
0.250       180.95574    0.0036254073       1088.2887
0.250       184.97698    0.0033041699       1059.4627
0.250       188.99821    0.0031107063       1063.9038
0.250       193.01945    0.0026609959       969.43279
0.250       197.04069    0.0025453220       986.46291
0.250       201.06193    0.0023379782       962.72058
0.250       205.08317    0.0022207606       970.42519
0.250       209.10441    0.0020408570       945.30595
0.250       213.12565    0.0019847892       973.40099
0.250       217.14688    0.0019050206       988.16787
0.250       221.16812    0.0017645891       967.12242
0.250       225.18936    0.0016846428       974.58944
0.250       229.21060    0.0014531805       886.53096
0.250       233.23184    0.0013628767       875.97223
0.250       237.25308    0.0013625184       921.82442
0.250       241.27432    0.0012034851       856.33608
0.250       245.29555    0.0011695255       874.47822
0.250       249.31679    0.0010515802       825.59535
0.250       253.33803   0.00095902923       789.95668
0.250       257.35927   0.00095348094       823.38268
0.250       265.40175   0.00086015671       814.62770
0.250       273.44422   0.00064142796       664.39203
0.250       281.48670   0.00060173564       679.90720
0.250       289.52918   0.00070735671       869.73260
0.250       297.57166   0.00048138396       642.59385
0.250       305.61413   0.00071965974       1040.6813
0.250       313.65661   0.00052822591       825.75895
0.250       321.69909   0.00038225792       644.72757
0.250       329.74156   0.00046400468       842.77900
0.250       337.78404   0.00027367807       534.35226
0.250       345.82652   0.00030450776       638.03353
0.250       353.86900   0.00036088149       810.14435
0.250       361.91147   0.00026428909       634.68253
0.250       369.95395   0.00027021266       693.13680
0.250       377.99643   0.00025137568       687.79120
0.250       386.03891   0.00028470859       829.78209
0.250       394.08138   0.00019899025       616.96399
0.250       402.12386   0.00010820953       356.46369
0.250       410.16634   0.00017572507       614.30497
0.250       418.20881   0.00015306892       567.20078
0.250       426.25129   0.00017109904       671.29739
0.250       434.29377   0.00017117182       710.31883
0.250       442.33625   0.00013071249       573.11916
0.250       450.37872   0.00017783597       823.04477
0.250       458.42120   0.00011921759       581.84150
0.250       466.46368   0.00012569300       646.30101
0.250       474.50615   0.00010386716       562.17829
0.250       482.54863   5.3100250e-05       302.26655
0.250       490.59111   0.00013272482       793.92856
0.250       498.63359   0.00013357720       838.97145
0.250       506.67606   0.00011357619       748.42577
0.250       514.71854   0.00011552650       798.10738
0.125     0.062831853       2453.7168     0.030834315
0.125      0.12566371       3924.0227      0.39448579
0.125      0.18849556       1634.0193      0.55440968
0.125      0.25132741       1335.9082       1.0744011
0.125      0.31415927       971.10189       1.5254033
0.125      0.37699112       740.64820       2.0103681
0.125      0.43982297       621.36325       2.6782404
0.125      0.50265482       562.88086       3.6215652
0.125      0.56548668       478.97792       4.3878612
0.125      0.62831853       451.34625       5.6717842
0.125      0.69115038       407.00330       6.8074718
0.125      0.75398224       366.50744       7.9585949
0.125      0.81681409       356.26224       9.8358007
0.125      0.87964594       334.75470       11.543052
0.125      0.94247780       311.62057       13.216296
0.125       1.0053096       297.24378       15.299688
0.125       1.0681415       280.50913       17.318235
0.125       1.1309734       247.03572       18.104525
0.125       1.1938052       244.90501       21.109033
0.125       1.2566371       221.65320       22.283010
0.125       1.3194689       219.91789       25.593420
0.125       1.3823008       212.26415       28.402369
0.125       1.4451326       199.89944       30.563632
0.125       1.5079645       186.55885       32.408539
0.125       1.5707963       181.20713       35.579936
0.125       1.6336282       174.41909       38.523339
0.125       1.6964600       162.83813       40.277013
0.125       1.7592919       154.25225       42.551557
0.125       1.8221237       148.25018       45.435895
0.125       1.8849556       144.35703       48.979187
0.125       1.9477874       136.33058       51.037364
0.125       2.0106193       134.37833       55.333616
0.125       2.0734512       126.91744       57.315618
0.125       2.1362830       122.08671       60.299678
0.125       2.1991149       112.93875       60.849497
0.125       2.2619467       110.10288       64.552941
0.125       2.3247786       106.18744       67.590893
0.125       2.3876104       103.96396       71.687502
0.125       2.4504423       98.878532       73.706484
0.125       2.5132741       96.378157       77.511913
0.125       2.5761060       90.521265       78.399276
0.125       2.6389378       88.119709       82.040970
0.125       2.7017697       84.235153       84.160557
0.125       2.7646015       82.190079       87.980676
0.125       2.8274334       79.522741       91.062328
0.125       2.8902652       76.592917       93.685412
0.125       2.9530971       74.296908       96.933563
0.125       3.0159289       71.457268       99.307028
0.125       3.0787608       69.942170       103.40397
0.125       3.1415927       66.511748       104.47641
0.125       3.2044245       65.757294       109.61357
0.125       3.2672564       62.807077       110.97585
0.125       3.3300882       61.231516       114.55459
0.125       3.3929201       59.545451       117.82562
0.125       3.4557519       57.124717       119.43236
0.125       3.5185838       55.146227       121.69977
0.125       3.5814156       54.029169       125.73689
0.125       3.6442475       52.048427       127.61492
0.125       3.7070793       50.794373       131.09360
0.125       3.7699112       49.222985       133.60772
0.125       3.8327430       48.183682       137.43564
0.125       3.8955749       46.267194       138.56645
0.125       3.9584067       45.289690       142.30851
0.125       4.0212386       43.660802       143.82736
0.125       4.1469023       41.164881       148.71971
0.125       4.2725660       40.202920       158.85255
0.125       4.3982297       37.649716       162.28026
0.125       4.5238934       35.469264       166.36407
0.125       4.6495571       33.364550       169.89880
0.125       4.7752208       31.897009       175.95459
0.125       4.9008845       30.899329       184.26494
0.125       5.0265482       29.580119       190.31795
0.125       5.1522120       28.004962       194.03783
0.125       5.2778757       26.722970       199.03637
0.125       5.4035394       25.993013       207.75996
0.125       5.5292031       24.581702       210.50860
0.125       5.6548668       23.915834       219.09018
0.125       5.7805305       23.179846       226.82133
0.125       5.9061942       21.884334       228.41612
0.125       6.0318579       20.974838       233.19658
0.125       6.1575216       20.317592       240.30363
0.125       6.2831853       19.325584       242.85245
0.125       6.4088490       18.885492       251.84810
0.125       6.5345127       18.081508       255.59040
0.125       6.6601764       17.704355       264.97663
0.125       6.7858401       16.683454       264.09922
0.125       6.9115038       16.179118       270.60933
0.125       7.0371675       15.660385       276.48168
0.125       7.1628313       15.291485       284.69122
0.125       7.2884950       14.614042       286.65149
0.125       7.4141587       14.240150       294.01565
0.125       7.5398224       13.703075       297.55801
0.125       7.6654861       13.211971       301.47893
0.125       7.7911498       12.826026       307.30317
0.125       7.9168135       12.421550       312.24630
0.125       8.0424772       12.068636       318.05188
0.125       8.2938046       11.501900       332.43079
0.125       8.5451320       10.766103       340.31817
0.125       8.7964594       10.230444       352.76739
0.125       9.0477868       9.7733980       366.72703
0.125       9.2991143       8.9723148       365.51021
0.125       9.5504417       8.6625868       382.28585
0.125       9.8017691       7.9562499       379.57017
0.125       10.053096       7.7276140       397.75462
0.125       10.304424       7.4180752       411.18062
0.125       10.555751       6.9182474       412.22450
0.125       10.807079       6.6193836       423.26538
0.125       11.058406       6.2929043       431.12082
0.125       11.309734       6.1043535       447.37021
0.125       11.561061       5.8088203       454.72756
0.125       11.812388       5.6186352       469.15273
0.125       12.063716       5.2949934       470.95453
0.125       12.315043       5.0958649       482.16533
0.125       12.566371       4.8379916       486.36796
0.125       12.817698       4.6565430       496.77987
0.125       13.069025       4.4342009       501.43568
0.125       13.320353       4.2747986       511.83868
0.125       13.571680       4.1224386       522.06588
0.125       13.823008       3.9938938       534.40980
0.125       14.074335       3.8625617       545.54345
0.125       14.325663       3.6826804       548.50227
0.125       14.576990       3.5569713       558.15418
0.125       14.828317       3.4688305       572.96614
0.125       15.079645       3.2722797       568.45227
0.125       15.330972       3.1898907       582.31121
0.125       15.582300       3.1021706       594.60778
