# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
1.750       4.5238934       3.2209030       15.107235
1.750       4.6495571       3.0578889       15.571366
1.750       4.7752208       2.9101140       16.053164
1.750       4.9008845       2.8142322       16.782382
1.750       5.0265482       2.7535809       17.716489
1.750       5.1522120       2.6380676       18.278365
1.750       5.2778757       2.5481843       18.979229
1.750       5.4035394       2.4125260       19.283116
1.750       5.5292031       2.3865746       20.437741
1.750       5.6548668       2.2605110       20.708279
1.750       5.7805305       2.2103341       21.628743
1.750       5.9061942       2.1100835       22.023842
1.750       6.0318579       1.9911450       22.137392
1.750       6.1575216       1.9150245       22.649698
1.750       6.2831853       1.8774160       23.592305
1.750       6.4088490       1.7978856       23.975763
1.750       6.5345127       1.7590797       24.865398
1.750       6.6601764       1.7035877       25.497168
1.750       6.7858401       1.6089236       25.469273
1.750       6.9115038       1.5775860       26.386450
1.750       7.0371675       1.5345223       27.091755
1.750       7.1628313       1.4997901       27.922539
1.750       7.2884950       1.4393179       28.231929
1.750       7.4141587       1.3958982       28.821040
1.750       7.5398224       1.3505994       29.327846
1.750       7.6654861       1.2968810       29.593033
1.750       7.7911498       1.2584232       30.150993
1.750       7.9168135       1.2413232       31.203720
1.750       8.0424772       1.1862992       31.263241
1.750       8.2938046       1.1116829       32.130137
1.750       8.5451320       1.0600201       33.507397
1.750       8.7964594       1.0169825       35.067715
1.750       9.0477868      0.95316174       35.765471
1.750       9.2991143      0.91454040       37.256144
1.750       9.5504417      0.85454730       37.711754
1.750       9.8017691      0.81724328       38.988365
1.750       10.053096      0.77948612       40.121596
1.750       10.304424      0.74064225       41.053472
1.750       10.555751      0.71692607       42.718115
1.750       10.807079      0.66503689       42.524669
1.750       11.058406      0.64355802       44.089541
1.750       11.309734      0.62631794       45.901009
1.750       11.561061      0.59341379       46.453770
1.750       11.812388      0.57147216       47.717589
1.750       12.063716      0.54328089       48.321230
1.750       12.315043      0.52738682       49.900781
1.750       12.566371      0.50279236       50.546201
1.750       12.817698      0.48201740       51.423671
1.750       13.069025      0.46683968       52.791941
1.750       13.320353      0.44583551       53.381663
1.750       13.571680      0.43108888       54.593123
1.750       13.823008      0.42243688       56.524891
1.750       14.074335      0.40470187       57.159594
1.750       14.325663      0.38775697       57.752930
1.750       14.576990      0.37329793       58.577307
1.750       14.828317      0.36625022       60.495596
1.750       15.079645      0.34956736       60.725970
1.750       15.330972      0.34181902       62.398704
1.750       15.582300      0.32957719       63.171626
1.750       15.833627      0.32192462       64.738955
1.750       16.084954      0.31101161       65.570177
1.750       16.587609      0.29268954       67.675091
1.750       17.090264      0.27589460       69.768563
1.750       17.592919      0.26644136       73.499706
1.750       18.095574      0.24307186       72.966247
1.750       18.598229      0.23608005       76.938600
1.750       19.100883      0.22409369       79.115259
1.750       19.603538      0.21110336       80.569152
1.750       20.106193      0.20173098       83.067742
1.750       20.608848      0.19092184       84.661705
1.750       21.111503      0.18380539       87.616508
1.750       21.614157      0.17702967       90.558923
1.750       22.116812      0.16439725       90.101580
1.750       22.619467      0.15864869       93.015185
1.750       23.122122      0.15486501       96.985460
1.750       23.624777      0.14737825       98.447973
1.750       24.127432      0.14411894       102.54739
1.750       24.630086      0.13540984       102.49868
1.750       25.132741      0.13158273       105.82511
1.750       25.635396      0.12591576       107.46584
1.750       26.138051      0.12219151       110.54291
1.750       26.640706      0.11843923       113.44961
1.750       27.143361      0.11268643       114.16494
1.750       27.646015      0.10943585       117.14601
1.750       28.148670      0.10519523       118.86116
1.750       28.651325      0.10140171       120.82302
1.750       29.153980     0.098217402       123.29693
1.750       29.656635     0.095400369       126.06250
1.750       30.159289     0.092358818       128.35475
1.750       30.661944     0.088496957       129.24021
1.750       31.164599     0.085475807       131.06843
1.750       31.667254     0.083596520       134.48990
1.750       32.169909     0.081175279       136.91264
1.750       33.175218     0.076895860       142.23766
1.750       34.180528     0.070903666       143.44164
1.750       35.185838     0.068195654       150.49797
1.750       36.191147     0.065795704       158.00646
1.750       37.196457     0.061144173       159.41532
1.750       38.201767     0.058115840       164.14026
1.750       39.207076     0.055773828       170.29194
1.750       40.212386     0.053226878       175.33991
1.750       41.217696     0.051357222       182.18932
1.750       42.223005     0.048587440       185.28561
1.750       43.228315     0.047250792       193.36785
1.750       44.233625     0.044930175       196.99988
1.750       45.238934     0.043430046       203.70310
1.750       46.244244     0.040760581       204.21313
1.750       47.249554     0.039957570       213.53175
1.750       48.254863     0.037906246       215.77658
1.750       49.260173     0.037165667       225.06086
1.750       50.265482     0.035686595       229.60690
1.750       51.270792     0.034191652       233.45352
1.750       52.276102     0.032797787       237.36921
1.750       53.281411     0.031759376       243.37131
1.750       54.286721     0.030180982       244.61577
1.750       55.292031     0.030055687       257.38578
1.750       56.297340     0.028388480       256.61145
1.750       57.302650     0.027730056       264.32919
1.750       58.307960     0.026413288       265.26274
1.750       59.313269     0.025921065       274.01775
1.750       60.318579     0.025075565       278.78814
1.750       61.323889     0.024119102       281.78668
1.750       62.329198     0.023764628       291.52507
1.750       63.334508     0.022882557       294.50727
1.750       64.339818     0.022355194       301.63948
1.750       66.350437     0.020372521       301.47159
1.750       68.361056     0.020336160       329.12851
1.750       70.371675     0.018765412       331.30046
1.750       72.382295     0.017674701       339.56223
1.750       74.392914     0.017611863       367.34172
1.750       76.403533     0.016285521       367.96985
1.750       78.414153     0.015479317       378.09891
1.750       80.424772     0.014922501       393.26146
1.750       82.435391     0.014607835       414.56938
1.750       84.446011     0.013272561       404.91364
1.750       86.456630     0.012880089       421.68101
1.750       88.467249     0.012273177       430.50165
1.750       90.477868     0.011869652       445.38475
1.750       92.488488     0.011612924       465.45199
1.750       94.499107     0.010877335       465.02456
1.750       96.509726     0.010356812       471.63888
1.750       98.520346     0.010101979       489.38931
1.750       100.53096    0.0095866371       493.44199
1.750       102.54158    0.0093170982       508.92174
1.750       104.55220    0.0088239637       510.89722
1.750       106.56282    0.0086672107       531.33296
1.750       108.57344    0.0084286924       546.51399
1.750       110.58406    0.0081119346       555.74084
1.750       112.59468    0.0077248517       558.61685
1.750       114.60530    0.0074823173       570.58518
1.750       116.61592    0.0072149694       579.66659
1.750       118.62654    0.0070539505       596.55191
1.750       120.63716    0.0067923017       604.13016
1.750       122.64778    0.0064270073       600.70064
1.750       124.65840    0.0063346707       621.66857
1.750       126.66902    0.0062132603       639.73630
1.750       128.67964    0.0059305111       640.16488
1.750       132.70087    0.0056051411       663.55688
1.750       136.72211    0.0053878041       697.58692
1.750       140.74335    0.0049539656       699.69200
1.750       144.76459    0.0047474789       729.65965
1.750       148.78583    0.0044413863       741.09436
1.750       152.80707    0.0042009254       759.35621
1.750       156.82831    0.0040507456       791.55040
1.750       160.84954    0.0038693212       815.76400
1.750       164.87078    0.0036799430       835.49229
1.750       168.89202    0.0034238841       835.63516
