# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.500       361.91147    0.0086341967       20734.771
0.500       369.95395    0.0085636145       21966.981
0.500       377.99643    0.0076683423       20981.418
0.500       386.03891    0.0071968719       20975.255
0.500       394.08138    0.0073439347       22769.674
0.500       402.12386    0.0069489518       22891.228
0.500       410.16634    0.0070393744       24608.456
0.500       418.20881    0.0061143353       22656.825
0.500       426.25129    0.0061218967       24018.915
0.500       434.29377    0.0060516683       25112.860
0.500       442.33625    0.0061241050       26851.619
0.500       450.37872    0.0056183155       26002.193
0.500       458.42120    0.0057530190       28077.611
0.500       466.46368    0.0053840808       27684.413
0.500       474.50615    0.0049811948       26960.586
0.500       482.54863    0.0047740531       27175.702
0.500       490.59111    0.0047624725       28487.987
0.500       498.63359    0.0047317313       29719.049
0.500       506.67606    0.0043571305       28711.904
0.500       514.71854    0.0042421433       29306.572
0.375     0.015707963       7252.9664    0.0014241166
0.375     0.031415927       17366.270     0.027278873
0.375     0.047123890       8651.8743     0.045867372
0.375     0.062831853       7570.6704     0.095135850
0.375     0.078539816       5672.1485      0.13921547
0.375     0.094247780       4275.8368      0.18134466
0.375      0.10995574       3500.4447      0.23574757
0.375      0.12566371       3032.5293      0.30486309
0.375      0.14137167       2364.1353      0.33839953
0.375      0.15707963       2114.8663      0.41525303
0.375      0.17278760       1896.5021      0.49563420
0.375      0.18849556       1637.3322      0.55553372
0.375      0.20420352       1504.5013      0.64901169
0.375      0.21991149       1360.8536      0.73320498
0.375      0.23561945       1215.0607      0.80519604
0.375      0.25132741       1144.3741      0.92036026
0.375      0.26703538       1010.5222      0.97481568
0.375      0.28274334       957.54167       1.0964910
0.375      0.29845130       879.22945       1.1841124
0.375      0.31415927       824.66964       1.2953880
0.375      0.32986723       771.32773       1.4025770
0.375      0.34557519       707.18219       1.4785270
0.375      0.36128316       680.00194       1.6245143
0.375      0.37699112       647.45460       1.7574094
0.375      0.39269908       606.05420       1.8593510
0.375      0.40840704       575.98157       1.9877352
0.375      0.42411501       551.94267       2.1331193
0.375      0.43982297       525.43443       2.2647617
0.375      0.45553093       489.11141       2.3422415
0.375      0.47123890       481.89093       2.5547147
0.375      0.48694686       450.77805       2.6368033
0.375      0.50265482       442.21573       2.8452080
0.375      0.51836279       423.84753       2.9907586
0.375      0.53407075       406.93478       3.1404468
0.375      0.54977871       389.75850       3.2811767
0.375      0.56548668       376.62297       3.4501994
0.375      0.58119464       375.67153       3.7363138
0.375      0.59690260       359.04357       3.8683685
0.375      0.61261057       354.54639       4.1294934
0.375      0.62831853       340.66993       4.2809847
0.375      0.64402649       329.34749       4.4569301
0.375      0.65973446       321.92289       4.6830589
0.375      0.67544242       314.42125       4.9084814
0.375      0.69115038       306.67336       5.1293694
0.375      0.70685835       297.66985       5.3260137
0.375      0.72256631       286.68942       5.4791735
0.375      0.73827427       276.23496       5.6312150
0.375      0.75398224       272.55808       5.9185139
0.375      0.76969020       265.65160       6.1366390
0.375      0.78539816       264.13978       6.4829656
0.375      0.80110613       256.52647       6.6814789
0.375      0.81681409       248.73350       6.8671131
0.375      0.83252205       243.88398       7.1291996
0.375      0.84823002       241.78681       7.4755608
0.375      0.86393798       233.65858       7.6330779
0.375      0.87964594       227.76262       7.8537381
0.375      0.89535391       222.29956       8.0833814
0.375      0.91106187       219.89691       8.4242841
0.375      0.92676983       216.74421       8.7404429
0.375      0.94247780       211.25450       8.9596205
0.375      0.95818576       208.11737       9.2752948
0.375      0.97389372       204.23402       9.5572523
0.375      0.98960169       201.21170       9.8788133
0.375       1.0053096       197.45767       10.163513
0.375       1.0367256       188.64579       10.648999
0.375       1.0681415       183.31550       11.317638
0.375       1.0995574       178.02625       11.989693
0.375       1.1309734       174.78401       12.809409
0.375       1.1623893       169.44497       13.481982
0.375       1.1938052       160.58678       13.841414
0.375       1.2252211       156.31203       14.564853
0.375       1.2566371       151.02948       15.183139
0.375       1.2880530       148.93728       16.124077
0.375       1.3194689       143.71226       16.724824
0.375       1.3508848       141.56169       17.679541
0.375       1.3823008       137.12374       18.348076
0.375       1.4137167       133.41374       19.096684
0.375       1.4451326       129.16456       19.748619
0.375       1.4765485       124.69234       20.335424
0.375       1.5079645       120.76307       20.978660
0.375       1.5393804       119.11334       22.012457
0.375       1.5707963       116.87738       22.948820
0.375       1.6022123       113.35898       23.620351
0.375       1.6336282       108.25615       23.910160
0.375       1.6650441       107.66719       25.178559
0.375       1.6964600       104.44895       25.834808
0.375       1.7278760       101.09321       26.419826
0.375       1.7592919       98.773841       27.247452
0.375       1.7907078       97.468495       28.353632
0.375       1.8221237       93.686080       28.713023
0.375       1.8535397       92.835830       29.949635
0.375       1.8849556       90.515716       30.711259
0.375       1.9163715       88.218130       31.453373
0.375       1.9477874       85.468543       31.996410
0.375       1.9792034       84.119294       33.039780
0.375       2.0106193       82.057918       33.789385
0.375       2.0734512       79.439928       35.874886
0.375       2.1362830       74.656601       36.873540
0.375       2.1991149       72.291499       38.949441
0.375       2.2619467       67.987063       39.860583
0.375       2.3247786       66.119835       42.086886
0.375       2.3876104       62.996810       43.438939
0.375       2.4504423       59.638704       44.456154
0.375       2.5132741       58.145838       46.763657
0.375       2.5761060       55.895262       48.410150
0.375       2.6389378       53.116897       49.452748
0.375       2.7017697       50.794452       50.749470
0.375       2.7646015       48.775048       52.211432
0.375       2.8274334       47.368987       54.242726
0.375       2.8902652       46.366228       56.713327
0.375       2.9530971       43.839369       57.196273
0.375       3.0159289       41.978033       58.338554
0.375       3.0787608       41.864755       61.893730
0.375       3.1415927       39.731057       62.409399
0.375       3.2044245       38.809851       64.693757
0.375       3.2672564       37.238285       65.797526
0.375       3.3300882       35.950861       67.258437
0.375       3.3929201       34.926168       69.110189
0.375       3.4557519       33.718712       70.496719
0.375       3.5185838       32.362455       71.419269
0.375       3.5814156       31.602026       73.544356
0.375       3.6442475       30.532677       74.861535
0.375       3.7070793       29.639890       76.496663
0.375       3.7699112       28.392884       77.067828
0.375       3.8327430       27.584214       78.679209
0.375       3.8955749       26.803924       80.275553
0.375       3.9584067       26.078375       81.943035
0.375       4.0212386       25.580755       84.268088
0.375       4.1469023       23.988318       86.664547
0.375       4.2725660       22.668936       89.571064
0.375       4.3982297       21.144490       91.138358
0.375       4.5238934       20.455845       95.945536
0.375       4.6495571       19.071259       97.114568
0.375       4.7752208       18.276604       100.81987
0.375       4.9008845       17.401210       103.77031
0.375       5.0265482       16.734918       107.67216
0.375       5.1522120       15.937585       110.42666
0.375       5.2778757       15.276215       113.77936
0.375       5.4035394       14.916852       119.22914
0.375       5.5292031       14.231788       121.87576
0.375       5.6548668       13.145919       120.42824
0.375       5.7805305       12.662437       123.90552
0.375       5.9061942       12.424576       129.68060
0.375       6.0318579       11.918090       132.50438
0.375       6.1575216       11.463327       135.58098
0.375       6.2831853       10.945032       137.53933
0.375       6.4088490       10.616741       141.57990
0.375       6.5345127       10.075173       142.41718
0.375       6.6601764       9.9127427       148.36153
0.375       6.7858401       9.4610739       149.76887
0.375       6.9115038       9.0359999       151.13468
0.375       7.0371675       8.9091403       157.28950
0.375       7.1628313       8.5979163       160.07283
0.375       7.2884950       8.2121767       161.08019
0.375       7.4141587       7.9606743       164.36364
0.375       7.5398224       7.6820363       166.81303
0.375       7.6654861       7.4324712       169.59873
0.375       7.7911498       7.2020870       172.55728
0.375       7.9168135       6.9947260       175.82969
0.375       8.0424772       6.8447100       180.38268
0.375       8.2938046       6.4910983       187.60735
0.375       8.5451320       6.0602620       191.56580
0.375       8.7964594       5.7114270       196.94212
0.375       9.0477868       5.3587090       201.07474
0.375       9.2991143       5.2236241       212.79770
0.375       9.5504417       4.8917564       215.87654
0.375       9.8017691       4.6960941       224.03736
0.375       10.053096       4.5100602       232.14116
0.375       10.304424       4.1970268       232.63934
0.375       10.555751       4.0943402       243.96169
0.375       10.807079       3.8343370       245.18025
0.375       11.058406       3.7233768       255.08496
0.375       11.309734       3.4805294       255.07782
0.375       11.561061       3.3806483       264.64478
0.375       11.812388       3.2448471       270.94282
0.375       12.063716       3.1831592       283.12089
0.375       12.315043       3.0202053       285.76862
0.375       12.566371       2.8704873       288.57286
0.375       12.817698       2.7938600       298.06090
0.375       13.069025       2.6366493       298.16196
0.375       13.320353       2.5441114       304.61660
0.375       13.571680       2.4959721       316.09006
0.375       13.823008       2.3959531       320.59461
0.375       14.074335       2.3209091       327.80235
0.375       14.325663       2.2519706       335.41086
0.375       14.576990       2.1682689       340.24124
0.375       14.828317       2.1106002       348.61964
0.375       15.079645       2.0108223       349.31504
0.375       15.330972       1.9614964       358.06911
0.375       15.582300       1.9271371       369.38352
0.375       15.833627       1.8721120       376.48123
0.375       16.084954       1.8010034       379.70323
0.375       16.587609       1.6957058       392.07771
0.375       17.090264       1.6060403       406.13743
0.375       17.592919       1.5083841       416.09827
0.375       18.095574       1.4255298       427.92103
0.375       18.598229       1.3727572       447.38222
0.375       19.100883       1.3014131       459.45795
0.375       19.603538       1.2373469       472.24256
0.375       20.106193       1.1972565       493.00009
0.375       20.608848       1.1221502       497.60230
0.375       21.111503       1.0817310       515.64046
0.375       21.614157       1.0347225       529.30875
0.375       22.116812      0.99954483       547.82283
0.375       22.619467      0.96146968       563.70639
0.375       23.122122      0.90888223       569.19481
0.375       23.624777      0.89359776       596.91910
0.375       24.127432      0.85352836       607.32547
0.375       24.630086      0.83011818       628.35922
0.375       25.132741      0.79123416       636.34827
0.375       25.635396      0.76612441       653.86735
0.375       26.138051      0.74610404       674.97742
0.375       26.640706      0.71223233       682.22734
0.375       27.143361      0.69537936       704.50308
0.375       27.646015      0.67462205       722.15168
0.375       28.148670      0.64966882       734.06739
0.375       28.651325      0.62893591       749.39498
0.375       29.153980      0.61405346       770.85020
0.375       29.656635      0.59237581       782.76821
0.375       30.159289      0.57768502       802.83202
0.375       30.661944      0.56758866       828.90171
0.375       31.164599      0.54576144       836.86950
0.375       31.667254      0.52832326       849.96532
0.375       32.169909      0.51254827       864.47915
0.375       33.175218      0.48690394       900.64765
0.375       34.180528      0.46698624       944.73640
0.375       35.185838      0.45621578       1006.8024
0.375       36.191147      0.42687692       1025.1325
0.375       37.196457      0.40769645       1062.9478
0.375       38.201767      0.38743919       1094.2691
0.375       39.207076      0.37696645       1150.9762
0.375       40.212386      0.36102991       1189.3043
0.375       41.217696      0.35009516       1241.9597
0.375       42.223005      0.32672683       1245.9554
0.375       43.228315      0.32534406       1331.4292
0.375       44.233625      0.31166953       1366.5395
0.375       45.238934      0.29606888       1388.6734
0.375       46.244244      0.28631822       1434.4727
0.375       47.249554      0.28050661       1499.0167
0.375       48.254863      0.26985034       1536.0894
0.375       49.260173      0.25939229       1570.7791
0.375       50.265482      0.25282106       1626.6461
0.375       51.270792      0.24329960       1661.1993
0.375       52.276102      0.23849737       1726.0900
0.375       53.281411      0.22763482       1744.3600
0.375       54.286721      0.22469641       1821.1563
0.375       55.292031      0.21862500       1872.2235
0.375       56.297340      0.21089230       1906.3148
0.375       57.302650      0.20692018       1972.4101
0.375       58.307960      0.20217434       2030.3917
0.375       59.313269      0.19561105       2067.8510
0.375       60.318579      0.19278974       2143.4210
0.375       61.323889      0.18842950       2201.4469
0.375       62.329198      0.18285871       2243.1614
0.375       63.334508      0.17860128       2298.6668
0.375       64.339818      0.17291579       2333.1592
0.375       66.350437      0.16417398       2429.4387
0.375       68.361056      0.15885563       2570.9827
0.375       70.371675      0.14973127       2643.4825
0.375       72.382295      0.14773873       2838.3220
0.375       74.392914      0.13875844       2894.1723
0.375       76.403533      0.13437519       3036.1951
0.375       78.414153      0.12835951       3135.3185
0.375       80.424772      0.12666254       3338.0125
0.375       82.435391      0.12269555       3482.0914
0.375       84.446011      0.11526901       3516.5778
0.375       86.456630      0.11181981       3660.8668
0.375       88.467249      0.10825113       3797.0847
0.375       90.477868      0.10348259       3882.9754
0.375       92.488488      0.10182026       4081.0086
0.375       94.499107     0.098661858       4217.9620
0.375       96.509726     0.095754270       4360.5539
0.375       98.520346     0.093351952       4522.4257
0.375       100.53096     0.090016330       4633.3074
0.375       102.54158     0.087006108       4752.4775
0.375       104.55220     0.085124992       4928.6379
0.375       106.56282     0.082358179       5048.8695
0.375       108.57344     0.079569771       5159.2810
0.375       110.58406     0.077516265       5310.5647
0.375       112.59468     0.075598169       5466.8248
0.375       114.60530     0.074023743       5644.8890
0.375       116.61592     0.071863897       5773.7044
0.375       118.62654     0.070162626       5933.6465
0.375       120.63716     0.067448180       5999.0680
0.375       122.64778     0.067191561       6280.0635
0.375       124.65840     0.065416173       6419.7778
0.375       126.66902     0.062907205       6477.1185
0.375       128.67964     0.062500787       6746.6038
0.375       132.70087     0.056206963       6653.9836
0.375       136.72211     0.055889857       7236.3495
0.375       140.74335     0.057643563       8141.5057
0.375       144.76459     0.053234353       8181.8076
0.375       148.78583     0.050405172       8410.6597
0.375       152.80707     0.046280118       8365.5602
0.375       156.82831     0.047396396       9261.6619
0.375       160.84954     0.045446948       9581.5215
0.375       164.87078     0.040905606       9287.1870
0.375       168.89202     0.039718241       9693.6573
0.375       172.91326     0.040092299       10500.648
0.375       176.93450     0.036901771       10355.117
0.375       180.95574     0.036149139       10851.388
0.375       184.97698     0.034261386       10985.712
0.375       188.99821     0.032692564       11181.301
0.375       193.01945     0.033038850       12036.450
0.375       197.04069     0.030437465       11796.319
0.375       201.06193     0.030418859       12525.720
0.375       205.08317     0.028969730       12659.156
0.375       209.10441     0.028477023       13190.292
0.375       213.12565     0.027570630       13521.476
0.375       217.14688     0.026758409       13880.060
0.375       221.16812     0.025602511       14032.027
0.375       225.18936     0.025495684       14749.610
0.375       229.21060     0.024717528       15079.237
0.375       233.23184     0.023965843       15403.751
0.375       237.25308     0.022893697       15488.942
0.375       241.27432     0.022039619       15682.223
0.375       245.29555     0.021211871       15860.551
0.375       249.31679     0.020565518       16145.984
0.375       253.33803     0.020095166       16552.479
0.375       257.35927     0.019605769       16930.649
0.375       265.40175     0.019247884       18229.073
0.375       273.44422     0.018124895       18773.793
0.375       281.48670     0.016203808       18308.846
0.375       289.52918     0.015235132       18732.404
0.375       297.57166     0.014500027       19355.917
0.375       305.61413     0.014359538       20764.957
0.375       313.65661     0.012983930       20297.370
0.375       321.69909     0.012936533       21819.141
0.375       329.74156     0.011848278       21520.214
0.375       337.78404     0.011738190       22918.636
0.375       345.82652     0.011945972       25030.334
0.375       353.86900     0.010451359       23462.300
0.375       361.91147     0.010414660       25010.501
0.375       369.95395     0.010127568       25978.761
0.375       377.99643     0.010085042       27593.771
0.375       386.03891    0.0085654425       24963.949
0.375       394.08138    0.0087357135       27084.848
0.375       402.12386    0.0081409280       26817.834
0.375       410.16634    0.0072798098       25448.977
0.375       418.20881    0.0072035109       26692.793
0.375       426.25129    0.0075164893       29490.520
0.375       434.29377    0.0071703600       29755.141
0.375       442.33625    0.0060701692       26615.133
0.375       450.37872    0.0067788053       31373.070
0.375       458.42120    0.0061886782       30203.846
0.375       466.46368    0.0065287231       33570.051
0.375       474.50615    0.0055101881       29823.749
0.375       482.54863    0.0053139890       30249.220
0.375       490.59111    0.0055345142       33106.158
0.375       498.63359    0.0052965161       33266.349
0.375       506.67606    0.0050846799       33506.190
0.375       514.71854    0.0047670027       32932.530
0.250     0.015707963       8208.1319    0.0016116629
0.250     0.031415927       19661.969     0.030884949
0.250     0.047123890       9777.8354     0.051836584
0.250     0.062831853       8577.7322      0.10779096
0.250     0.078539816       6433.6262      0.15790494
0.250     0.094247780       4852.5282      0.20580300
0.250      0.10995574       3977.3759      0.26786788
0.250      0.12566371       3427.6245      0.34458239
0.250      0.14137167       2698.1523      0.38621033
0.250      0.15707963       2424.9838      0.47614446
0.250      0.17278760       2178.4682      0.56932358
0.250      0.18849556       1869.8057      0.63441012
0.250      0.20420352       1732.4387      0.74733930
0.250      0.21991149       1564.5637      0.84296057
0.250      0.23561945       1403.6964      0.93020109
0.250      0.25132741       1321.8915       1.0631282
0.250      0.26703538       1173.5737       1.1321058
0.250      0.28274334       1112.3099       1.2737178
0.250      0.29845130       1028.3944       1.3850020
0.250      0.31415927       964.19244       1.5145499
0.250      0.32986723       904.04140       1.6439026
0.250      0.34557519       836.91347       1.7497600
0.250      0.36128316       801.33217       1.9143704
0.250      0.37699112       765.03471       2.0765613
0.250      0.39269908       719.63003       2.2077973
0.250      0.40840704       683.04687       2.3572218
0.250      0.42411501       657.93771       2.5427634
0.250      0.43982297       630.45436       2.7174254
0.250      0.45553093       584.21328       2.7976624
0.250      0.47123890       578.28171       3.0657244
0.250      0.48694686       540.10045       3.1592901
0.250      0.50265482       532.00415       3.4229050
0.250      0.51836279       511.14914       3.6067774
0.250      0.53407075       490.67654       3.7867090
0.250      0.54977871       466.93492       3.9308854
0.250      0.56548668       453.54637       4.1548858
0.250      0.58119464       454.65218       4.5218311
0.250      0.59690260       433.14671       4.6667625
0.250      0.61261057       429.53565       5.0029127
0.250      0.62831853       414.23403       5.2054184
0.250      0.64402649       400.01492       5.4132446
0.250      0.65973446       393.76957       5.7282230
0.250      0.67544242       383.60871       5.9885781
0.250      0.69115038       374.07975       6.2567978
0.250      0.70685835       363.33374       6.5008951
0.250      0.72256631       350.18613       6.6927150
0.250      0.73827427       338.16310       6.8936572
0.250      0.75398224       334.22582       7.2576096
0.250      0.76969020       324.70170       7.5007155
0.250      0.78539816       321.88001       7.9001239
0.250      0.80110613       314.40658       8.1890221
0.250      0.81681409       306.53686       8.4629667
0.250      0.83252205       301.05254       8.8003470
0.250      0.84823002       296.93705       9.1806949
0.250      0.86393798       287.52179       9.3926627
0.250      0.87964594       279.63420       9.6423802
0.250      0.89535391       275.06781       10.002170
0.250      0.91106187       271.72027       10.409645
0.250      0.92676983       267.03639       10.768529
0.250      0.94247780       260.58239       11.051690
0.250      0.95818576       255.77221       11.399158
0.250      0.97389372       252.23730       11.803594
0.250      0.98960169       247.70879       12.161663
0.250       1.0053096       242.80859       12.497809
0.250       1.0367256       233.89081       13.203068
0.250       1.0681415       227.13001       14.022684
0.250       1.0995574       222.92013       15.013201
0.250       1.1309734       214.52040       15.721572
0.250       1.1623893       208.66184       16.602294
0.250       1.1938052       198.67362       17.124223
0.250       1.2252211       194.42331       18.115988
0.250       1.2566371       187.71020       18.870687
0.250       1.2880530       182.64761       19.773587
0.250       1.3194689       177.98493       20.713381
0.250       1.3508848       176.01784       21.982746
0.250       1.3823008       169.62027       22.696332
0.250       1.4137167       165.98598       23.759037
0.250       1.4451326       159.73235       24.422282
0.250       1.4765485       155.61604       25.378609
0.250       1.5079645       149.97418       26.053141
0.250       1.5393804       146.48996       27.071728
0.250       1.5707963       143.80249       28.235554
0.250       1.6022123       139.44316       29.055451
0.250       1.6336282       134.73332       29.758081
0.250       1.6650441       132.92645       31.085575
0.250       1.6964600       129.40521       32.007586
0.250       1.7278760       124.36861       32.502647
0.250       1.7592919       122.68216       33.842729
0.250       1.7907078       120.87366       35.162205
0.250       1.8221237       115.86739       35.511179
0.250       1.8535397       114.88936       37.064293
0.250       1.8849556       111.63666       37.877427
0.250       1.9163715       108.53737       38.698015
0.250       1.9477874       104.98049       39.300995
0.250       1.9792034       102.95197       40.436746
0.250       2.0106193       101.67381       41.866716
0.250       2.0734512       98.261120       44.374492
0.250       2.1362830       92.763524       45.816705
0.250       2.1991149       88.009392       47.417976
0.250       2.2619467       84.237675       49.388262
0.250       2.3247786       80.406858       51.180925
0.250       2.3876104       77.267578       53.279231
0.250       2.4504423       74.489340       55.526182
0.250       2.5132741       70.986327       57.090592
0.250       2.5761060       68.123819       59.001143
0.250       2.6389378       65.212615       60.714071
0.250       2.7017697       62.881114       62.825428
0.250       2.7646015       60.549321       64.815246
0.250       2.8274334       56.906035       65.163699
0.250       2.8902652       56.734081       69.394873
0.250       2.9530971       54.088769       70.568443
0.250       3.0159289       51.388738       71.416988
0.250       3.0787608       50.199172       74.215507
0.250       3.1415927       48.700572       76.498680
0.250       3.2044245       46.550361       77.596734
0.250       3.2672564       45.395749       80.211212
0.250       3.3300882       44.072832       82.453373
0.250       3.3929201       42.515890       84.128360
0.250       3.4557519       40.761816       85.221948
0.250       3.5185838       39.926813       88.112717
0.250       3.5814156       38.869287       90.456755
0.250       3.6442475       37.587610       92.159170
0.250       3.7070793       36.246817       93.548274
0.250       3.7699112       35.104102       95.284331
0.250       3.8327430       34.012386       97.014460
0.250       3.8955749       32.880020       98.472962
0.250       3.9584067       32.005165       100.56609
0.250       4.0212386       31.302385       103.11628
0.250       4.1469023       29.575297       106.84908
0.250       4.2725660       27.662186       109.30074
0.250       4.3982297       26.193249       112.89985
0.250       4.5238934       24.834734       116.48416
0.250       4.6495571       23.714945       120.76112
0.250       4.7752208       22.388870       123.50451
0.250       4.9008845       21.371890       127.44905
0.250       5.0265482       20.203326       129.98783
0.250       5.1522120       19.449733       134.76126
0.250       5.2778757       18.698870       139.27177
0.250       5.4035394       17.975535       143.67693
0.250       5.5292031       17.339407       148.48826
0.250       5.6548668       16.236982       148.74511
0.250       5.7805305       15.504222       151.71319
0.250       5.9061942       15.083972       157.43785
0.250       6.0318579       14.527083       161.51096
0.250       6.1575216       13.942814       164.90679
0.250       6.2831853       13.438466       168.87275
0.250       6.4088490       12.788995       170.54806
0.250       6.5345127       12.428152       175.67763
0.250       6.6601764       11.876926       177.75897
0.250       6.7858401       11.387500       180.26422
0.250       6.9115038       11.044034       184.72074
0.250       7.0371675       10.713294       189.14155
0.250       7.1628313       10.389700       193.43160
0.250       7.2884950       10.051303       197.15427
0.250       7.4141587       9.6806902       199.87672
0.250       7.5398224       9.4314191       204.80033
0.250       7.6654861       8.9957772       205.27121
0.250       7.7911498       8.8198619       211.31810
0.250       7.9168135       8.5207819       214.19087
0.250       8.0424772       8.2933456       218.55942
0.250       8.2938046       7.6248875       220.37641
0.250       8.5451320       7.3712824       233.00736
0.250       8.7964594       7.0030030       241.47840
0.250       9.0477868       6.5248477       244.83174
0.250       9.2991143       6.1851998       251.96994
0.250       9.5504417       6.0237861       265.83378
0.250       9.8017691       5.6000988       267.16487
0.250       10.053096       5.3945424       277.66710
0.250       10.304424       5.1486968       285.38998
0.250       10.555751       4.7797631       284.80269
0.250       10.807079       4.6757251       298.98140
0.250       11.058406       4.4614290       305.64821
0.250       11.309734       4.2375194       310.55539
0.250       11.561061       4.0319397       315.62934
0.250       11.812388       3.8631757       322.57290
0.250       12.063716       3.7800010       336.20600
0.250       12.315043       3.6387106       344.29094
0.250       12.566371       3.4749304       349.33811
0.250       12.817698       3.3575082       358.19329
0.250       13.069025       3.1973609       361.56929
0.250       13.320353       3.1010431       371.30026
0.250       13.571680       2.9860923       378.15892
0.250       13.823008       2.8314609       378.86848
0.250       14.074335       2.7810435       392.79116
0.250       14.325663       2.6916754       400.90095
0.250       14.576990       2.5884693       406.17840
0.250       14.828317       2.5198868       416.22380
0.250       15.079645       2.4321042       422.49909
0.250       15.330972       2.3314757       425.60844
0.250       15.582300       2.3039871       441.61614
0.250       15.833627       2.2257740       447.60255
0.250       16.084954       2.1666140       456.78444
0.250       16.587609       2.0406526       471.83562
0.250       17.090264       1.8892735       477.76178
0.250       17.592919       1.7751535       489.68846
0.250       18.095574       1.6707118       501.52070
0.250       18.598229       1.6249184       529.56169
0.250       19.100883       1.5373285       542.74684
0.250       19.603538       1.4742534       562.65967
0.250       20.106193       1.3996273       576.33130
0.250       20.608848       1.3559450       601.27543
0.250       21.111503       1.3016872       620.48937
0.250       21.614157       1.2307873       629.60505
0.250       22.116812       1.1890391       651.67940
0.250       22.619467       1.1350376       665.46867
0.250       23.122122       1.0927896       684.36828
0.250       23.624777       1.0529757       703.38280
0.250       24.127432       1.0070844       716.58779
0.250       24.630086      0.98359340       744.53252
0.250       25.132741      0.93414238       751.28188
0.250       25.635396      0.90252657       770.28307
0.250       26.138051      0.87958116       795.73008
0.250       26.640706      0.84795832       812.23545
0.250       27.143361      0.82215299       832.94005
0.250       27.646015      0.78838262       843.92711
0.250       28.148670      0.76744221       867.14073
0.250       28.651325      0.74796073       891.21644
0.250       29.153980      0.71979305       903.59008
0.250       29.656635      0.69922162       923.95476
0.250       30.159289      0.68211094       947.95690
0.250       30.661944      0.65905118       962.47281
0.250       31.164599      0.63930500       980.30900
0.250       31.667254      0.62684095       1008.4604
0.250       32.169909      0.61021499       1029.2067
0.250       33.175218      0.57103148       1056.2621
0.250       34.180528      0.54565042       1103.8779
0.250       35.185838      0.52160116       1151.0985
0.250       36.191147      0.50173997       1204.9139
0.250       37.196457      0.47862776       1247.8801
0.250       38.201767      0.45768604       1292.6718
0.250       39.207076      0.43939874       1341.5981
0.250       40.212386      0.41810201       1377.3111
0.250       41.217696      0.40327294       1430.6074
0.250       42.223005      0.38797595       1479.5256
0.250       43.228315      0.37221063       1523.2246
0.250       44.233625      0.36123666       1583.8705
0.250       45.238934      0.34610294       1623.3518
0.250       46.244244      0.33701814       1688.4826
0.250       47.249554      0.32001847       1710.1667
0.250       48.254863      0.31530282       1794.8220
0.250       49.260173      0.30135404       1824.8832
0.250       50.265482      0.29140552       1874.8978
0.250       51.270792      0.28604372       1953.0473
0.250       52.276102      0.27517708       1991.5540
0.250       53.281411      0.26746287       2049.5613
0.250       54.286721      0.26554097       2152.2000
0.250       55.292031      0.25105110       2149.9086
0.250       56.297340      0.24758226       2237.9657
0.250       57.302650      0.24133471       2300.4572
0.250       58.307960      0.23249389       2334.8842
0.250       59.313269      0.22714116       2401.1632
0.250       60.318579      0.22113770       2458.5913
0.250       61.323889      0.22056726       2576.9167
0.250       62.329198      0.21347831       2618.7777
0.250       63.334508      0.20907730       2690.9049
0.250       64.339818      0.20050692       2705.4474
0.250       66.350437      0.19161402       2835.4952
0.250       68.361056      0.18957168       3068.1036
0.250       70.371675      0.17459482       3082.4447
0.250       72.382295      0.16976018       3261.3930
0.250       74.392914      0.16333871       3406.8585
0.250       76.403533      0.15253604       3446.5379
0.250       78.414153      0.15011874       3666.8111
0.250       80.424772      0.14646905       3859.9853
0.250       82.435391      0.14174058       4022.5882
0.250       84.446011      0.13638781       4160.8611
0.250       86.456630      0.13316982       4359.8443
0.250       88.467249      0.12631424       4430.6775
0.250       90.477868      0.12493403       4687.8973
0.250       92.488488      0.11933971       4783.1969
0.250       94.499107      0.11807366       5047.8497
0.250       96.509726      0.11313370       5151.9958
0.250       98.520346      0.10963577       5311.2939
0.250       100.53096      0.10459698       5383.8004
0.250       102.54158      0.10267891       5608.5627
0.250       104.55220     0.099951877       5787.0973
0.250       106.56282     0.096780384       5933.0055
0.250       108.57344     0.095742200       6207.8967
0.250       110.58406     0.092324423       6325.0573
0.250       112.59468     0.090130054       6517.6872
0.250       114.60530     0.087371427       6662.7542
0.250       116.61592     0.086265544       6930.7645
0.250       118.62654     0.082679071       6992.1610
0.250       120.63716     0.081539321       7252.3815
0.250       122.64778     0.079965818       7474.0102
0.250       124.65840     0.076992404       7555.8399
0.250       126.66902     0.075034646       7725.7969
0.250       128.67964     0.073453867       7928.9264
0.250       132.70087     0.070468121       8342.2711
0.250       136.72211     0.068073781       8813.8653
0.250       140.74335     0.064405673       9096.5779
0.250       144.76459     0.060818206       9347.4014
0.250       148.78583     0.057760314       9637.9464
0.250       152.80707     0.056184029       10155.784
0.250       156.82831     0.056706950       11081.024
0.250       160.84954     0.054134349       11413.075
0.250       164.87078     0.049568622       11254.034
0.250       168.89202     0.048534094       11845.260
0.250       172.91326     0.047564786       12457.781
0.250       176.93450     0.045802272       12852.714
0.250       180.95574     0.042866373       12867.793
0.250       184.97698     0.041856815       13421.142
0.250       188.99821     0.039741899       13592.269
0.250       193.01945     0.039809487       14503.074
0.250       197.04069     0.038024110       14736.593
0.250       201.06193     0.036643479       15088.862
0.250       205.08317     0.035974193       15719.958
